epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.4748,1.5721,2.77041,0.00605,0.01773,0.27944,0.09,0.03871,1.51373,3.83821,0.01691,0.000194118,0.000194118,0.0807824
2,15.991,1.48319,1.71554,0.00555,0.11447,0.77737,0.35925,0.19891,1.34301,3.40652,0.01597,0.0003551,0.0003551,0.0609433
3,19.2803,1.42825,1.48913,0.00541,0.07522,0.88831,0.43423,0.24291,1.41105,2.75351,0.01642,0.000476482,0.000476482,0.0410647
4,22.4428,1.33578,1.39045,0.00499,0.6166,0.3782,0.49196,0.30453,1.39155,2.29357,0.01637,0.000558265,0.000558265,0.0211465
5,25.5591,1.27304,1.25233,0.00478,0.59032,0.45594,0.52321,0.31747,1.38103,2.02817,0.01583,0.000600447,0.000600447,0.00118868
6,28.6414,1.27188,1.20067,0.00461,0.60094,0.45971,0.5345,0.32728,1.43831,1.99331,0.01636,0.000505,0.000505,0.000505
7,31.7846,1.23035,1.11681,0.00442,0.609,0.48179,0.5638,0.34192,1.43533,1.88518,0.01627,0.000406,0.000406,0.000406
8,34.8998,1.22963,1.0699,0.00448,0.60636,0.51481,0.58271,0.36444,1.37318,1.80472,0.01577,0.000307,0.000307,0.000307
9,37.8921,1.22347,1.03543,0.0044,0.63092,0.54037,0.61248,0.38388,1.36867,1.76861,0.01568,0.000208,0.000208,0.000208
10,41.2188,1.19902,1.0032,0.00429,0.64377,0.54837,0.62013,0.39049,1.37572,1.74918,0.01567,0.000109,0.000109,0.000109
11,4.02681,1.51307,1.55359,0.00503,0.63062,0.53177,0.59165,0.34189,1.46009,1.78087,0.01635,0.0001,0.0001,0.0001
12,7.71086,1.35614,1.2634,0.00447,0.59226,0.56668,0.60679,0.36615,1.42578,1.76696,0.01567,9.93906e-05,9.93906e-05,9.93906e-05
13,11.916,1.35558,1.19128,0.00434,0.61331,0.57917,0.62792,0.39159,1.35631,1.76975,0.01491,9.75773e-05,9.75773e-05,9.75773e-05
14,15.5644,1.32957,1.17768,0.00425,0.63244,0.56847,0.62848,0.37899,1.4063,1.76924,0.01538,9.46048e-05,9.46048e-05,9.46048e-05
15,19.2162,1.29163,1.11852,0.00407,0.63584,0.55824,0.61311,0.37308,1.39632,1.82593,0.01517,9.05463e-05,9.05463e-05,9.05463e-05
16,22.9004,1.2988,1.13137,0.00411,0.63922,0.58002,0.63186,0.38938,1.37693,1.80442,0.01504,8.55018e-05,8.55018e-05,8.55018e-05
17,26.5867,1.26576,1.1099,0.00407,0.6417,0.57053,0.62063,0.37582,1.42848,1.80906,0.01554,7.95954e-05,7.95954e-05,7.95954e-05
18,30.4489,1.26217,1.10218,0.00404,0.65034,0.57058,0.63149,0.39019,1.37684,1.80038,0.0151,7.29725e-05,7.29725e-05,7.29725e-05
19,34.1336,1.25273,1.08199,0.00394,0.64865,0.58138,0.62968,0.38276,1.43114,1.79682,0.01567,6.57963e-05,6.57963e-05,6.57963e-05
20,37.8201,1.24597,1.06844,0.00404,0.65424,0.58271,0.63716,0.39607,1.3762,1.78623,0.0152,5.82435e-05,5.82435e-05,5.82435e-05
21,42.7272,1.20657,1.15117,0.00435,0.66547,0.57031,0.6355,0.3908,1.38042,1.7349,0.01549,5.05e-05,5.05e-05,5.05e-05
22,46.2732,1.18111,1.04726,0.00422,0.65555,0.55181,0.62085,0.37505,1.44232,1.78102,0.01617,4.27565e-05,4.27565e-05,4.27565e-05
23,49.8044,1.16036,0.99949,0.00415,0.64969,0.55897,0.61809,0.37436,1.44763,1.77301,0.01625,3.52037e-05,3.52037e-05,3.52037e-05
24,53.5443,1.16963,0.99367,0.00415,0.63483,0.56015,0.61594,0.3749,1.42818,1.75978,0.01614,2.80275e-05,2.80275e-05,2.80275e-05
25,56.9925,1.15928,0.9756,0.00407,0.64132,0.5538,0.61538,0.3733,1.42911,1.7598,0.01618,2.14046e-05,2.14046e-05,2.14046e-05
26,60.5091,1.14974,0.96994,0.00409,0.64839,0.56299,0.62365,0.37881,1.42251,1.74734,0.0161,1.54982e-05,1.54982e-05,1.54982e-05
27,63.9956,1.13915,0.95723,0.00407,0.64643,0.57099,0.62902,0.38336,1.4154,1.7322,0.01605,1.04537e-05,1.04537e-05,1.04537e-05
28,67.4836,1.15585,0.96973,0.00405,0.64897,0.57492,0.63346,0.3873,1.41228,1.72792,0.01604,6.39518e-06,6.39518e-06,6.39518e-06
29,71.0335,1.16172,0.96979,0.00407,0.64676,0.57451,0.63138,0.38492,1.42015,1.73082,0.01617,3.4227e-06,3.4227e-06,3.4227e-06
30,74.759,1.1486,0.96947,0.00407,0.65423,0.56926,0.63314,0.38473,1.41539,1.73048,0.01606,1.60943e-06,1.60943e-06,1.60943e-06
