epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.99431,1.5912,2.50447,0.0077,0.33726,0.75128,0.52216,0.29801,1.32863,3.23009,0.00705,0.0001,0.0001,0.0001
2,9.70165,1.4362,1.89888,0.00666,0.24566,0.84209,0.50915,0.30141,1.32642,2.474,0.00703,9.93906e-05,9.93906e-05,9.93906e-05
3,15.1356,1.35159,1.7104,0.00611,0.5737,0.43982,0.49449,0.26881,1.38712,2.07578,0.00741,9.75773e-05,9.75773e-05,9.75773e-05
4,19.8837,1.31766,1.6019,0.00587,0.53673,0.45633,0.4783,0.25951,1.38999,1.96496,0.00737,9.46048e-05,9.46048e-05,9.46048e-05
5,24.5734,1.28343,1.51878,0.00575,0.52993,0.44858,0.48116,0.24847,1.41535,1.94445,0.00747,9.05463e-05,9.05463e-05,9.05463e-05
6,29.2905,1.2464,1.47155,0.00562,0.53111,0.45405,0.49614,0.25796,1.39057,1.92394,0.00731,8.55018e-05,8.55018e-05,8.55018e-05
7,34.0449,1.23552,1.41662,0.00549,0.51188,0.47447,0.49443,0.25262,1.41171,1.86983,0.00746,7.95954e-05,7.95954e-05,7.95954e-05
8,38.9022,1.2028,1.37867,0.00547,0.49917,0.49871,0.49919,0.26755,1.38065,1.7766,0.00729,7.29725e-05,7.29725e-05,7.29725e-05
9,43.6047,1.2097,1.34564,0.00544,0.51406,0.48067,0.50747,0.27652,1.36949,1.80558,0.00725,6.57963e-05,6.57963e-05,6.57963e-05
10,48.3968,1.18831,1.31011,0.00546,0.5263,0.46719,0.50759,0.27214,1.38566,1.85428,0.00734,5.82435e-05,5.82435e-05,5.82435e-05
11,54.3112,1.19103,1.41854,0.00613,0.48685,0.51349,0.50267,0.26958,1.40507,1.80066,0.00754,5.05e-05,5.05e-05,5.05e-05
12,58.7874,1.15757,1.29871,0.00582,0.4957,0.48789,0.49444,0.26419,1.41431,1.84672,0.00756,4.27565e-05,4.27565e-05,4.27565e-05
13,63.35,1.13645,1.25533,0.0057,0.49465,0.51349,0.50593,0.27303,1.40124,1.78786,0.00747,3.52037e-05,3.52037e-05,3.52037e-05
14,67.5781,1.12448,1.22661,0.00568,0.47851,0.52471,0.50196,0.27253,1.40188,1.77489,0.00753,2.80275e-05,2.80275e-05,2.80275e-05
15,71.8065,1.13468,1.23337,0.00563,0.47399,0.53465,0.50502,0.27347,1.41383,1.72413,0.00759,2.14046e-05,2.14046e-05,2.14046e-05
16,76.069,1.11176,1.19988,0.00558,0.46827,0.54375,0.50366,0.27397,1.40033,1.70595,0.0075,1.54982e-05,1.54982e-05,1.54982e-05
17,80.5214,1.10838,1.19339,0.00556,0.4633,0.54449,0.50176,0.27395,1.40349,1.69496,0.00752,1.04537e-05,1.04537e-05,1.04537e-05
18,85.0328,1.10333,1.17456,0.00552,0.46345,0.54413,0.50518,0.27551,1.40739,1.68611,0.00755,6.39518e-06,6.39518e-06,6.39518e-06
19,89.5498,1.10493,1.18532,0.00555,0.46517,0.5434,0.50216,0.27323,1.41271,1.69736,0.00757,3.4227e-06,3.4227e-06,3.4227e-06
20,94.093,1.10546,1.18768,0.00551,0.46018,0.54469,0.49912,0.27103,1.41734,1.69679,0.0076,1.60943e-06,1.60943e-06,1.60943e-06
