epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.17079,1.55958,3.34887,0.0059,0.27803,0.30111,0.22579,0.12231,1.2442,3.44153,0.01052,0.000191667,0.000191667,0.081025
2,4.91064,1.50908,2.48593,0.00579,0.34889,0.30501,0.27451,0.15626,1.17247,3.57179,0.00976,0.000352892,0.000352892,0.0611862
3,6.60037,1.48922,2.15498,0.00563,0.22057,0.60849,0.28582,0.18695,1.20014,3.31818,0.00994,0.000474517,0.000474517,0.0413079
4,8.31011,1.46099,1.95868,0.00562,0.07111,0.81961,0.30653,0.18805,1.24269,2.83231,0.01036,0.000556542,0.000556542,0.0213899
5,10.1965,1.45336,1.8418,0.00566,0.58432,0.15233,0.33012,0.20073,1.27987,2.44033,0.01071,0.000598967,0.000598967,0.0014323
6,11.8372,1.42713,1.69059,0.00534,0.59594,0.27148,0.37302,0.22591,1.31327,2.2362,0.011,0.000505,0.000505,0.000505
7,13.506,1.38672,1.65218,0.0055,0.52875,0.37868,0.40477,0.25428,1.30809,2.02546,0.01104,0.000406,0.000406,0.000406
8,15.137,1.4267,1.60486,0.0054,0.50014,0.42284,0.40841,0.25344,1.32565,1.95243,0.01124,0.000307,0.000307,0.000307
9,16.7678,1.42174,1.56813,0.00526,0.47742,0.4276,0.40488,0.25274,1.3245,1.90766,0.01118,0.000208,0.000208,0.000208
10,18.4644,1.40361,1.50743,0.00536,0.47546,0.43911,0.41191,0.25837,1.31206,1.85467,0.01099,0.000109,0.000109,0.000109
