epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.83487,1.35467,1.76077,0.00749,0.8414,0.69638,0.82888,0.53561,1.24544,0.89453,0.00522,0.0001,0.0001,0.0001
2,18.0676,1.11101,0.79786,0.00555,0.7937,0.70295,0.81455,0.53703,1.20984,0.92466,0.00505,9.93906e-05,9.93906e-05,9.93906e-05
3,26.5918,1.04696,0.70803,0.00519,0.77541,0.72142,0.82598,0.5423,1.25422,0.87764,0.00532,9.75773e-05,9.75773e-05,9.75773e-05
4,35.0934,1.02855,0.68277,0.00511,0.7963,0.71038,0.81389,0.53504,1.21038,0.93367,0.00507,9.46048e-05,9.46048e-05,9.46048e-05
5,43.4565,0.97669,0.63789,0.00489,0.80877,0.71255,0.82622,0.54764,1.20928,0.91626,0.00505,9.05463e-05,9.05463e-05,9.05463e-05
6,51.9477,0.95444,0.60643,0.00462,0.85618,0.736,0.86013,0.57012,1.212,0.83611,0.00506,8.55018e-05,8.55018e-05,8.55018e-05
7,60.5937,0.91634,0.58804,0.00456,0.84134,0.75381,0.85611,0.57337,1.19121,0.88098,0.00496,7.95954e-05,7.95954e-05,7.95954e-05
8,69.0777,0.90401,0.55938,0.00436,0.83403,0.72465,0.8468,0.56297,1.20578,0.87023,0.00503,7.29725e-05,7.29725e-05,7.29725e-05
9,77.4439,0.87161,0.53944,0.00417,0.84355,0.73497,0.85839,0.56502,1.23082,0.84475,0.00516,6.57963e-05,6.57963e-05,6.57963e-05
10,85.7771,0.85396,0.52196,0.00411,0.86722,0.76138,0.88172,0.58912,1.20146,0.76811,0.00503,5.82435e-05,5.82435e-05,5.82435e-05
11,95.4309,0.82633,0.46278,0.00447,0.86767,0.76885,0.87372,0.58027,1.22437,0.83241,0.00518,5.05e-05,5.05e-05,5.05e-05
12,103.657,0.79651,0.44186,0.0042,0.85391,0.77528,0.87005,0.57098,1.23987,0.85429,0.00525,4.27565e-05,4.27565e-05,4.27565e-05
13,112.063,0.77824,0.43268,0.00429,0.85516,0.7647,0.86123,0.5666,1.23549,0.90072,0.00522,3.52037e-05,3.52037e-05,3.52037e-05
14,120.207,0.76161,0.41911,0.00403,0.87879,0.75427,0.86764,0.57156,1.23518,0.85632,0.0052,2.80275e-05,2.80275e-05,2.80275e-05
15,128.39,0.76352,0.41651,0.00398,0.86874,0.75807,0.86687,0.57437,1.22884,0.88595,0.00519,2.14046e-05,2.14046e-05,2.14046e-05
16,136.526,0.77727,0.42137,0.00408,0.85671,0.76687,0.86824,0.57372,1.23305,0.86516,0.00519,1.54982e-05,1.54982e-05,1.54982e-05
17,144.649,0.76228,0.41265,0.00392,0.85203,0.76851,0.86657,0.57187,1.23381,0.87179,0.00519,1.04537e-05,1.04537e-05,1.04537e-05
18,152.961,0.74484,0.40637,0.00397,0.86856,0.75809,0.86945,0.57338,1.23203,0.8646,0.00517,6.39518e-06,6.39518e-06,6.39518e-06
19,161.13,0.74033,0.40295,0.00388,0.86288,0.76443,0.87306,0.57657,1.23006,0.84572,0.00517,3.4227e-06,3.4227e-06,3.4227e-06
20,169.284,0.74519,0.40557,0.00387,0.8624,0.76126,0.87228,0.57563,1.23311,0.84601,0.00519,1.60943e-06,1.60943e-06,1.60943e-06
