epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.36219,1.53583,2.16721,0.00685,0.70736,0.6943,0.77635,0.46918,1.31998,1.03308,0.0084,0.0001,0.0001,0.0001
2,8.92326,1.23712,0.92382,0.00495,0.75326,0.67064,0.78225,0.48137,1.26355,1.01099,0.0079,9.93906e-05,9.93906e-05,9.93906e-05
3,14.2346,1.13541,0.87925,0.00451,0.77202,0.71608,0.79996,0.51142,1.20058,0.9869,0.00742,9.75773e-05,9.75773e-05,9.75773e-05
4,18.8343,1.10887,0.77463,0.00441,0.74696,0.74393,0.80282,0.50261,1.22545,0.95068,0.00752,9.46048e-05,9.46048e-05,9.46048e-05
5,23.296,1.08881,0.76002,0.00432,0.76857,0.74415,0.81447,0.52364,1.21502,0.92521,0.00741,9.05463e-05,9.05463e-05,9.05463e-05
6,27.9085,1.01124,0.67975,0.00393,0.76736,0.72061,0.80274,0.50875,1.25538,0.95608,0.00772,8.55018e-05,8.55018e-05,8.55018e-05
7,32.3726,1.01705,0.72965,0.00426,0.7721,0.71564,0.79925,0.50811,1.25781,0.94979,0.00773,7.95954e-05,7.95954e-05,7.95954e-05
8,36.8568,0.98188,0.67779,0.0039,0.77204,0.74341,0.8151,0.51455,1.24684,0.9065,0.00758,7.29725e-05,7.29725e-05,7.29725e-05
9,41.4919,0.95781,0.60565,0.00349,0.76313,0.74021,0.80962,0.5118,1.26578,0.89856,0.00776,6.57963e-05,6.57963e-05,6.57963e-05
10,45.9418,0.9303,0.61077,0.00399,0.77839,0.73908,0.81493,0.51841,1.25631,0.89398,0.00767,5.82435e-05,5.82435e-05,5.82435e-05
11,51.6817,0.9175,0.57697,0.00379,0.77832,0.72513,0.80449,0.49854,1.30475,0.95836,0.00802,5.05e-05,5.05e-05,5.05e-05
12,56.1211,0.86718,0.53297,0.00368,0.7555,0.74938,0.8029,0.50732,1.27121,0.92022,0.00793,4.27565e-05,4.27565e-05,4.27565e-05
13,60.4938,0.84256,0.51716,0.00358,0.7549,0.74833,0.80538,0.49729,1.29028,0.91733,0.00799,3.52037e-05,3.52037e-05,3.52037e-05
14,65.0638,0.8419,0.4857,0.00355,0.77285,0.73498,0.81507,0.50037,1.28563,0.91024,0.00799,2.80275e-05,2.80275e-05,2.80275e-05
15,69.4266,0.83903,0.50214,0.00347,0.77025,0.74038,0.81551,0.50103,1.29072,0.9177,0.00799,2.14046e-05,2.14046e-05,2.14046e-05
16,73.8035,0.8261,0.5032,0.00339,0.77533,0.74715,0.81723,0.5027,1.29022,0.91463,0.00799,1.54982e-05,1.54982e-05,1.54982e-05
17,78.1827,0.82011,0.47345,0.00329,0.78005,0.75055,0.82149,0.50836,1.28291,0.89742,0.00794,1.04537e-05,1.04537e-05,1.04537e-05
18,82.5545,0.80759,0.49241,0.00341,0.77552,0.74878,0.82319,0.51028,1.2784,0.89204,0.00793,6.39518e-06,6.39518e-06,6.39518e-06
19,86.9251,0.80113,0.46596,0.00325,0.77541,0.75486,0.82173,0.50956,1.28205,0.89609,0.00795,3.4227e-06,3.4227e-06,3.4227e-06
20,91.4389,0.79647,0.46213,0.00347,0.78373,0.74424,0.82351,0.51032,1.27817,0.89631,0.00792,1.60943e-06,1.60943e-06,1.60943e-06
