epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.5212,1.37925,1.82362,0.00771,0.68734,0.60257,0.67932,0.42038,1.29667,1.30472,0.00797,0.000195833,0.000195833,0.0806125
2,17.3945,1.23669,1.03248,0.00687,0.70402,0.68929,0.77856,0.4864,1.2566,1.06522,0.00745,0.000356646,0.000356646,0.0607733
3,22.6183,1.20111,0.91018,0.0067,0.67517,0.67271,0.78132,0.48676,1.25134,1.17067,0.00755,0.000477858,0.000477858,0.0408945
4,27.4593,1.16459,0.85802,0.00643,0.73034,0.68944,0.79103,0.50775,1.23382,0.98625,0.00745,0.000559471,0.000559471,0.0209761
5,32.1794,1.13671,0.81225,0.00624,0.74426,0.70427,0.78921,0.5039,1.2592,0.95505,0.00756,0.000601483,0.000601483,0.00101815
6,36.8853,1.11399,0.78883,0.00607,0.75109,0.71125,0.79502,0.50447,1.2383,0.9496,0.00744,0.000505,0.000505,0.000505
7,41.5745,1.08395,0.75145,0.00597,0.75094,0.69625,0.80408,0.52026,1.21735,0.93782,0.00739,0.000406,0.000406,0.000406
8,46.3264,1.0743,0.72501,0.00585,0.75418,0.71879,0.81571,0.52776,1.21861,0.91218,0.0074,0.000307,0.000307,0.000307
9,51.0199,1.05686,0.69063,0.00565,0.76383,0.71738,0.81546,0.53135,1.21951,0.8841,0.00745,0.000208,0.000208,0.000208
10,55.9028,1.02783,0.67227,0.00564,0.76648,0.70834,0.81598,0.52933,1.22388,0.91345,0.00743,0.000109,0.000109,0.000109
