epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.4997,1.51752,2.99072,0.00702,0.17057,0.36424,0.12295,0.08306,1.22238,3.72295,0.01118,0.000194444,0.000194444,0.08075
2,14.297,1.49053,2.12454,0.0069,0.07096,0.49003,0.11589,0.06648,1.24286,3.70108,0.01108,0.000355394,0.000355394,0.060911
3,17.092,1.43245,1.80092,0.00668,0.05475,0.67028,0.15016,0.0901,1.24549,3.02179,0.0113,0.000476744,0.000476744,0.0410323
4,20.1366,1.40078,1.65081,0.00667,0.23304,0.2066,0.21946,0.13244,1.26634,2.41766,0.01168,0.000558494,0.000558494,0.021114
5,22.9014,1.38374,1.53157,0.00634,0.34881,0.31007,0.26892,0.16207,1.24734,2.23268,0.01137,0.000600644,0.000600644,0.0011562
6,25.7206,1.36821,1.47717,0.00629,0.44166,0.33628,0.31595,0.19005,1.23969,2.14089,0.011,0.000505,0.000505,0.000505
7,28.4777,1.34735,1.41872,0.00625,0.46316,0.38653,0.3596,0.21873,1.24688,1.9733,0.0111,0.000406,0.000406,0.000406
8,31.231,1.36318,1.40676,0.00618,0.43002,0.39141,0.35326,0.21631,1.25054,1.86728,0.01106,0.000307,0.000307,0.000307
9,33.9437,1.34043,1.36891,0.00624,0.4396,0.39673,0.36604,0.22464,1.24038,1.84627,0.01107,0.000208,0.000208,0.000208
10,36.6415,1.34645,1.35137,0.00631,0.43313,0.40495,0.37296,0.22728,1.24095,1.76662,0.01106,0.000109,0.000109,0.000109
