epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.34539,1.62703,3.06203,0.00629,0.03252,0.55004,0.11986,0.0651,1.42455,3.47383,0.0125,0.000191667,0.000191667,0.081025
2,5.5885,1.50436,2.04541,0.00579,0.40511,0.45207,0.36134,0.22366,1.25434,3.61248,0.01049,0.000352892,0.000352892,0.0611862
3,7.60197,1.42644,1.69515,0.00529,0.09684,0.8103,0.35947,0.19743,1.36576,3.174,0.01156,0.000474517,0.000474517,0.0413079
4,9.55013,1.39675,1.54017,0.0053,0.06802,0.88923,0.41777,0.22887,1.36811,2.64055,0.01148,0.000556542,0.000556542,0.0213899
5,11.4942,1.32254,1.44671,0.00498,0.66754,0.28485,0.47468,0.26088,1.35775,2.13235,0.01159,0.000598967,0.000598967,0.0014323
6,13.4485,1.2846,1.33435,0.00468,0.5809,0.40086,0.48373,0.28097,1.39866,1.92049,0.01203,0.000505,0.000505,0.000505
7,15.3795,1.24461,1.2973,0.00482,0.54286,0.43231,0.47904,0.28591,1.3662,1.84461,0.01171,0.000406,0.000406,0.000406
8,17.4927,1.24063,1.23871,0.00452,0.53856,0.44238,0.49375,0.29575,1.35119,1.78721,0.01146,0.000307,0.000307,0.000307
9,19.4163,1.25981,1.19246,0.00442,0.54997,0.45692,0.50596,0.30744,1.34879,1.73108,0.0115,0.000208,0.000208,0.000208
10,21.3512,1.21785,1.15315,0.00447,0.55872,0.4657,0.51363,0.31229,1.34975,1.68755,0.01153,0.000109,0.000109,0.000109
11,2.75309,1.51839,1.83477,0.00521,0.55995,0.49008,0.51834,0.29653,1.45797,1.66852,0.01244,0.0001,0.0001,0.0001
12,5.12559,1.42593,1.48257,0.00461,0.56242,0.48771,0.5328,0.31725,1.36689,1.73861,0.01156,9.93906e-05,9.93906e-05,9.93906e-05
13,8.05193,1.36262,1.39639,0.0045,0.58554,0.49464,0.543,0.31035,1.42075,1.67238,0.01201,9.75773e-05,9.75773e-05,9.75773e-05
14,10.3613,1.3691,1.3177,0.00442,0.57096,0.51321,0.55333,0.3226,1.37988,1.66608,0.01173,9.46048e-05,9.46048e-05,9.46048e-05
15,12.6611,1.36091,1.33272,0.00464,0.56814,0.52913,0.56512,0.32769,1.39894,1.58606,0.01176,9.05463e-05,9.05463e-05,9.05463e-05
16,14.9912,1.325,1.22154,0.00426,0.59767,0.52702,0.57156,0.33262,1.38271,1.60675,0.01161,8.55018e-05,8.55018e-05,8.55018e-05
17,17.342,1.33375,1.26181,0.00442,0.6011,0.52264,0.5711,0.33237,1.38213,1.60388,0.0116,7.95954e-05,7.95954e-05,7.95954e-05
18,19.6595,1.30095,1.22392,0.00429,0.60836,0.5257,0.57209,0.32975,1.38854,1.63964,0.01164,7.29725e-05,7.29725e-05,7.29725e-05
19,22.1337,1.29833,1.21941,0.00412,0.60513,0.52244,0.57233,0.3275,1.41262,1.6263,0.01189,6.57963e-05,6.57963e-05,6.57963e-05
20,24.4733,1.26589,1.16952,0.00412,0.60346,0.5258,0.57143,0.32978,1.41592,1.63203,0.01194,5.82435e-05,5.82435e-05,5.82435e-05
21,27.8292,1.29029,1.34665,0.00472,0.60247,0.5185,0.56977,0.3319,1.38915,1.51329,0.01167,5.05e-05,5.05e-05,5.05e-05
22,30.0645,1.24728,1.36206,0.00445,0.56649,0.52143,0.55761,0.32886,1.37155,1.52321,0.01149,4.27565e-05,4.27565e-05,4.27565e-05
23,32.3016,1.20405,1.21834,0.00446,0.56095,0.51324,0.54879,0.32153,1.39664,1.53671,0.01169,3.52037e-05,3.52037e-05,3.52037e-05
24,34.537,1.17921,1.15532,0.0044,0.5828,0.50237,0.54927,0.32244,1.40995,1.53265,0.01182,2.80275e-05,2.80275e-05,2.80275e-05
25,36.9867,1.22256,1.16464,0.00452,0.56714,0.51021,0.54961,0.32349,1.40437,1.53425,0.01181,2.14046e-05,2.14046e-05,2.14046e-05
26,39.1904,1.20724,1.17397,0.00443,0.58148,0.50277,0.55199,0.32635,1.38673,1.53553,0.01167,1.54982e-05,1.54982e-05,1.54982e-05
27,41.3936,1.20655,1.17348,0.00424,0.58716,0.50054,0.55304,0.32609,1.38914,1.53287,0.01169,1.04537e-05,1.04537e-05,1.04537e-05
28,43.6152,1.16669,1.15192,0.00435,0.5928,0.49732,0.55626,0.33025,1.37505,1.52976,0.01154,6.39518e-06,6.39518e-06,6.39518e-06
29,45.8475,1.18228,1.10977,0.00425,0.59769,0.49899,0.55972,0.33305,1.37178,1.5317,0.01152,3.4227e-06,3.4227e-06,3.4227e-06
30,48.0885,1.15984,1.11611,0.00436,0.60629,0.50228,0.56268,0.3346,1.37202,1.5218,0.01151,1.60943e-06,1.60943e-06,1.60943e-06
