epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.5432,1.54106,3.0541,0.00798,0.00034,0.05103,0.00027,8e-05,2.11578,3.95441,0.00998,0.000191667,0.000191667,0.081025
2,18.3512,1.40346,2.00515,0.00729,0.08442,0.11156,0.08064,0.02981,2.00636,4.06086,0.00933,0.000352892,0.000352892,0.0611862
3,20.2884,1.40807,1.70397,0.00719,0.12739,0.67058,0.32669,0.17,1.56023,3.28985,0.00685,0.000474517,0.000474517,0.0413079
4,22.2382,1.31992,1.56549,0.00686,0.23401,0.53548,0.37032,0.20753,1.43644,2.58771,0.00615,0.000556542,0.000556542,0.0213899
5,24.1119,1.26949,1.47661,0.00649,0.5356,0.31784,0.39902,0.23344,1.37356,2.18486,0.00584,0.000598967,0.000598967,0.0014323
6,25.9936,1.24035,1.372,0.00633,0.54792,0.35709,0.419,0.2411,1.37554,2.12719,0.00596,0.000505,0.000505,0.000505
7,27.8989,1.21282,1.34548,0.00657,0.52675,0.42915,0.46467,0.2751,1.34128,1.87797,0.0058,0.000406,0.000406,0.000406
8,30.0036,1.19974,1.3112,0.0063,0.51903,0.45781,0.47643,0.27629,1.39102,1.80153,0.00601,0.000307,0.000307,0.000307
9,31.9723,1.1884,1.25372,0.00587,0.50637,0.45125,0.46493,0.26803,1.39644,1.79041,0.00603,0.000208,0.000208,0.000208
10,33.8084,1.15659,1.20274,0.00579,0.50802,0.43647,0.45653,0.26552,1.37706,1.79,0.00593,0.000109,0.000109,0.000109
11,3.92856,1.43556,1.84197,0.00664,0.52533,0.44918,0.47838,0.27936,1.40532,1.78747,0.00608,0.0001,0.0001,0.0001
12,6.20997,1.3262,1.52462,0.00603,0.51816,0.44741,0.46534,0.27041,1.35961,1.80163,0.00582,9.93906e-05,9.93906e-05,9.93906e-05
13,8.72735,1.29018,1.449,0.00596,0.52014,0.45089,0.47045,0.27883,1.34591,1.81366,0.00574,9.75773e-05,9.75773e-05,9.75773e-05
14,11.0582,1.27898,1.39597,0.00574,0.51994,0.45483,0.4721,0.28095,1.34048,1.77781,0.0057,9.46048e-05,9.46048e-05,9.46048e-05
15,13.4242,1.30433,1.38049,0.00598,0.51948,0.45677,0.4829,0.28624,1.35141,1.74176,0.00574,9.05463e-05,9.05463e-05,9.05463e-05
16,15.7783,1.24687,1.32229,0.00554,0.51271,0.4666,0.48618,0.29088,1.35156,1.74097,0.00573,8.55018e-05,8.55018e-05,8.55018e-05
17,18.1335,1.22993,1.32471,0.00559,0.53892,0.46962,0.50162,0.29815,1.34895,1.73889,0.00571,7.95954e-05,7.95954e-05,7.95954e-05
18,20.4818,1.2263,1.31807,0.00546,0.52848,0.48621,0.50748,0.3026,1.3365,1.74296,0.00565,7.29725e-05,7.29725e-05,7.29725e-05
19,22.9488,1.22374,1.29556,0.00526,0.52314,0.48735,0.51158,0.3044,1.33428,1.73428,0.00563,6.57963e-05,6.57963e-05,6.57963e-05
20,25.2427,1.20404,1.2668,0.00548,0.53674,0.49129,0.51676,0.30808,1.32641,1.73241,0.00558,5.82435e-05,5.82435e-05,5.82435e-05
21,28.6001,1.26152,1.50196,0.00624,0.54986,0.51687,0.54137,0.31395,1.36434,1.63787,0.00581,5.05e-05,5.05e-05,5.05e-05
22,30.8319,1.18753,1.41061,0.00583,0.53059,0.54841,0.54011,0.31042,1.3998,1.63257,0.00599,4.27565e-05,4.27565e-05,4.27565e-05
23,33.0354,1.15409,1.32731,0.00583,0.54944,0.54904,0.54555,0.31757,1.40623,1.57104,0.00602,3.52037e-05,3.52037e-05,3.52037e-05
24,35.2969,1.13473,1.24679,0.00591,0.56193,0.53745,0.54461,0.31845,1.41091,1.58614,0.00604,2.80275e-05,2.80275e-05,2.80275e-05
25,37.7086,1.16516,1.24086,0.00579,0.55222,0.53081,0.5363,0.31558,1.40696,1.5728,0.00599,2.14046e-05,2.14046e-05,2.14046e-05
26,39.9416,1.17018,1.24016,0.00589,0.54903,0.53612,0.5336,0.3139,1.39854,1.5692,0.00594,1.54982e-05,1.54982e-05,1.54982e-05
27,42.1866,1.12719,1.20953,0.00551,0.54235,0.53263,0.53302,0.31409,1.39575,1.57112,0.00593,1.04537e-05,1.04537e-05,1.04537e-05
28,44.3758,1.11614,1.20571,0.00561,0.54449,0.5349,0.53617,0.31517,1.39484,1.58367,0.00594,6.39518e-06,6.39518e-06,6.39518e-06
29,46.5961,1.11263,1.22954,0.00563,0.53707,0.54438,0.53733,0.31741,1.38774,1.56939,0.0059,3.4227e-06,3.4227e-06,3.4227e-06
30,48.9591,1.13407,1.34815,0.00761,0.54464,0.5456,0.54326,0.31979,1.38638,1.575,0.0059,1.60943e-06,1.60943e-06,1.60943e-06
