epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.1825,1.47647,1.56834,0.00517,0.74228,0.63126,0.73116,0.45791,1.29545,1.39284,0.01475,0.0001,0.0001,0.0001
2,14.9256,1.1883,0.78899,0.00393,0.73738,0.64759,0.73392,0.46011,1.30851,1.45402,0.01458,9.93906e-05,9.93906e-05,9.93906e-05
3,21.8559,1.13285,0.70133,0.00359,0.75032,0.70025,0.75894,0.48291,1.25706,1.33187,0.0141,9.75773e-05,9.75773e-05,9.75773e-05
4,28.8384,1.10156,0.6721,0.00349,0.76745,0.69482,0.77842,0.50178,1.22403,1.32116,0.01378,9.46048e-05,9.46048e-05,9.46048e-05
5,35.7666,1.03771,0.60804,0.00321,0.74048,0.71753,0.77802,0.51144,1.22604,1.32194,0.01384,9.05463e-05,9.05463e-05,9.05463e-05
6,42.7351,1.03936,0.60535,0.00322,0.76873,0.69518,0.77736,0.4954,1.25245,1.36402,0.01386,8.55018e-05,8.55018e-05,8.55018e-05
7,49.7187,0.99608,0.57215,0.00314,0.7667,0.70852,0.77784,0.49324,1.26421,1.34134,0.01388,7.95954e-05,7.95954e-05,7.95954e-05
8,56.5567,0.97394,0.55722,0.00306,0.79347,0.69774,0.7892,0.51002,1.25001,1.29786,0.01381,7.29725e-05,7.29725e-05,7.29725e-05
9,63.4027,0.95538,0.5411,0.00291,0.79393,0.70821,0.79053,0.51733,1.24097,1.25769,0.01369,6.57963e-05,6.57963e-05,6.57963e-05
10,70.3786,0.93563,0.53334,0.00294,0.79248,0.71587,0.7989,0.5265,1.22383,1.23949,0.0136,5.82435e-05,5.82435e-05,5.82435e-05
11,78.5532,0.8976,0.49044,0.00315,0.80512,0.71233,0.79562,0.52223,1.22594,1.27169,0.01377,5.05e-05,5.05e-05,5.05e-05
12,85.4,0.87223,0.46223,0.003,0.79618,0.69534,0.77921,0.49923,1.24071,1.25442,0.01417,4.27565e-05,4.27565e-05,4.27565e-05
13,92.0453,0.84717,0.44976,0.00291,0.79696,0.70906,0.79332,0.51412,1.2142,1.28705,0.01364,3.52037e-05,3.52037e-05,3.52037e-05
14,98.7187,0.8461,0.44688,0.00288,0.81454,0.7257,0.80654,0.53246,1.1859,1.24102,0.01337,2.80275e-05,2.80275e-05,2.80275e-05
15,105.541,0.83297,0.43854,0.00281,0.80687,0.73321,0.81549,0.53897,1.20258,1.24528,0.01356,2.14046e-05,2.14046e-05,2.14046e-05
16,112.348,0.83045,0.44153,0.00285,0.8022,0.73436,0.81575,0.54108,1.20153,1.24295,0.01364,1.54982e-05,1.54982e-05,1.54982e-05
17,119.123,0.81716,0.43432,0.0028,0.81637,0.71567,0.81008,0.5325,1.20961,1.23935,0.01375,1.04537e-05,1.04537e-05,1.04537e-05
18,125.927,0.82714,0.43736,0.00278,0.82131,0.71965,0.8112,0.53106,1.21418,1.23066,0.01381,6.39518e-06,6.39518e-06,6.39518e-06
19,132.547,0.82388,0.4301,0.00277,0.81622,0.72979,0.81603,0.53349,1.21526,1.22519,0.01388,3.4227e-06,3.4227e-06,3.4227e-06
20,139.211,0.81854,0.43368,0.00279,0.81976,0.72325,0.81364,0.53217,1.21239,1.23377,0.01376,1.60943e-06,1.60943e-06,1.60943e-06
