epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.80472,1.37288,1.81895,0.00602,0.65897,0.66968,0.71942,0.41503,1.55994,1.48716,0.02195,0.000195652,0.000195652,0.0806304
2,15.091,1.21116,0.85393,0.00536,0.77338,0.72519,0.81563,0.42752,1.73899,1.12752,0.02576,0.000356483,0.000356483,0.0607913
3,21.0507,1.15265,0.69108,0.0051,0.82322,0.78266,0.85267,0.4906,1.59468,1.01896,0.02279,0.000477713,0.000477713,0.0409125
4,26.921,1.09732,0.59157,0.0047,0.84248,0.7793,0.87134,0.52821,1.48661,0.88589,0.02187,0.000559343,0.000559343,0.0209941
5,32.7422,1.02593,0.54193,0.00433,0.86871,0.81801,0.89514,0.53778,1.50442,0.8479,0.02378,0.000601374,0.000601374,0.00103616
6,38.5629,0.99872,0.5083,0.00422,0.89136,0.83358,0.9093,0.56425,1.43257,0.83082,0.0223,0.000505,0.000505,0.000505
7,44.5241,0.95313,0.47116,0.00406,0.87553,0.82664,0.90043,0.5701,1.4148,0.79744,0.02198,0.000406,0.000406,0.000406
8,50.3724,0.91977,0.44752,0.00382,0.88138,0.83526,0.90545,0.54655,1.50554,0.77478,0.02289,0.000307,0.000307,0.000307
9,56.1103,0.88497,0.42753,0.00361,0.90278,0.81469,0.90629,0.55554,1.50018,0.7783,0.02275,0.000208,0.000208,0.000208
10,61.8635,0.85732,0.41389,0.00352,0.90062,0.82916,0.91493,0.57237,1.42558,0.72861,0.02171,0.000109,0.000109,0.000109
11,7.95781,1.1751,0.68344,0.00445,0.77734,0.67282,0.79325,0.51841,1.318,1.55791,0.0194,0.0001,0.0001,0.0001
12,16.8876,1.0006,0.52432,0.00375,0.90372,0.80686,0.90023,0.55549,1.47077,0.83048,0.02248,9.93906e-05,9.93906e-05,9.93906e-05
13,25.0494,0.98119,0.50973,0.00355,0.90632,0.81023,0.90395,0.55113,1.48639,0.78353,0.02271,9.75773e-05,9.75773e-05,9.75773e-05
14,33.1044,0.92815,0.47074,0.00335,0.88871,0.82662,0.90545,0.55137,1.47986,0.78725,0.02252,9.46048e-05,9.46048e-05,9.46048e-05
15,41.0868,0.90691,0.46087,0.00334,0.89323,0.81672,0.90674,0.54435,1.49782,0.80906,0.0223,9.05463e-05,9.05463e-05,9.05463e-05
16,49.0986,0.89721,0.45585,0.00323,0.89825,0.82706,0.91706,0.56597,1.44862,0.76721,0.0216,8.55018e-05,8.55018e-05,8.55018e-05
17,57.413,0.87485,0.45459,0.00324,0.91859,0.81422,0.91538,0.56011,1.48583,0.76455,0.02209,7.95954e-05,7.95954e-05,7.95954e-05
18,65.4366,0.87053,0.4278,0.00315,0.90531,0.82473,0.91142,0.56771,1.4522,0.77929,0.02152,7.29725e-05,7.29725e-05,7.29725e-05
19,73.5318,0.85351,0.42097,0.00309,0.8996,0.81811,0.91117,0.56402,1.45253,0.78288,0.02176,6.57963e-05,6.57963e-05,6.57963e-05
20,81.5405,0.83393,0.41115,0.00296,0.8996,0.82979,0.91376,0.57482,1.41381,0.75709,0.02098,5.82435e-05,5.82435e-05,5.82435e-05
21,90.943,0.78558,0.36378,0.00318,0.89762,0.82635,0.90861,0.56678,1.44657,0.76471,0.02151,5.05e-05,5.05e-05,5.05e-05
22,98.98,0.76055,0.34687,0.00307,0.89701,0.83463,0.91392,0.56248,1.46064,0.74255,0.02173,4.27565e-05,4.27565e-05,4.27565e-05
23,106.812,0.75517,0.34076,0.00302,0.90024,0.83779,0.9151,0.57484,1.43108,0.75255,0.02138,3.52037e-05,3.52037e-05,3.52037e-05
24,114.786,0.74394,0.34175,0.00298,0.91311,0.82622,0.91477,0.56383,1.46104,0.76388,0.02174,2.80275e-05,2.80275e-05,2.80275e-05
25,122.603,0.73883,0.33177,0.00289,0.91595,0.81864,0.914,0.56382,1.45103,0.75548,0.02147,2.14046e-05,2.14046e-05,2.14046e-05
26,130.42,0.74042,0.33556,0.0029,0.89886,0.84515,0.91926,0.56964,1.45576,0.74785,0.02164,1.54982e-05,1.54982e-05,1.54982e-05
27,138.406,0.73191,0.33398,0.00291,0.90616,0.83905,0.91939,0.56902,1.45799,0.74768,0.02165,1.04537e-05,1.04537e-05,1.04537e-05
28,146.19,0.71982,0.32762,0.00281,0.91065,0.838,0.91972,0.56931,1.45583,0.74505,0.0216,6.39518e-06,6.39518e-06,6.39518e-06
29,153.963,0.72133,0.33159,0.00288,0.90951,0.83926,0.91932,0.56924,1.4536,0.74452,0.02155,3.4227e-06,3.4227e-06,3.4227e-06
30,161.81,0.71796,0.32268,0.00284,0.91301,0.83912,0.91961,0.56859,1.45599,0.74613,0.02157,1.60943e-06,1.60943e-06,1.60943e-06
