epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.2915,1.35794,1.47981,0.00629,0.64795,0.49572,0.58171,0.35236,1.3453,1.8902,0.00987,0.0001,0.0001,0.0001
2,19.557,1.14909,0.75151,0.00501,0.7641,0.66886,0.78158,0.51639,1.18159,1.07752,0.00846,9.93906e-05,9.93906e-05,9.93906e-05
3,29.1124,1.0781,0.67699,0.00451,0.74287,0.68724,0.75897,0.49256,1.16439,1.06009,0.00832,9.75773e-05,9.75773e-05,9.75773e-05
4,38.5364,1.04206,0.62614,0.00431,0.78914,0.68969,0.77501,0.51264,1.18794,0.98157,0.00852,9.46048e-05,9.46048e-05,9.46048e-05
5,47.941,1.01454,0.59749,0.00424,0.7821,0.72063,0.78056,0.50681,1.19891,1.0023,0.00884,9.05463e-05,9.05463e-05,9.05463e-05
6,57.3552,0.97084,0.57115,0.00406,0.81765,0.72416,0.81277,0.54709,1.13331,0.936,0.00836,8.55018e-05,8.55018e-05,8.55018e-05
7,67.0587,0.96387,0.54426,0.00392,0.77416,0.74461,0.81541,0.56115,1.1277,0.9068,0.00812,7.95954e-05,7.95954e-05,7.95954e-05
8,76.6132,0.91598,0.51446,0.00382,0.80406,0.74843,0.80579,0.54574,1.13202,0.84796,0.00825,7.29725e-05,7.29725e-05,7.29725e-05
9,86.0097,0.91,0.49976,0.00376,0.79949,0.75624,0.79701,0.54042,1.15614,0.82223,0.0084,6.57963e-05,6.57963e-05,6.57963e-05
10,95.4454,0.89747,0.48966,0.00381,0.83181,0.75701,0.82647,0.56061,1.16156,0.79572,0.00853,5.82435e-05,5.82435e-05,5.82435e-05
11,106.163,0.84441,0.43251,0.00395,0.8062,0.7639,0.80514,0.5376,1.17026,0.81857,0.00867,5.05e-05,5.05e-05,5.05e-05
12,115.601,0.8301,0.41923,0.00379,0.81205,0.76401,0.8192,0.5612,1.17145,0.80354,0.00866,4.27565e-05,4.27565e-05,4.27565e-05
13,124.899,0.81023,0.40392,0.00368,0.80386,0.76464,0.80957,0.54913,1.13807,0.8039,0.00835,3.52037e-05,3.52037e-05,3.52037e-05
14,134.101,0.79407,0.39552,0.00365,0.8206,0.77218,0.82913,0.56749,1.15203,0.77814,0.00845,2.80275e-05,2.80275e-05,2.80275e-05
15,143.406,0.80576,0.40037,0.00363,0.81478,0.76983,0.82817,0.57146,1.1486,0.77329,0.00839,2.14046e-05,2.14046e-05,2.14046e-05
16,152.733,0.78531,0.39304,0.00355,0.82011,0.78203,0.82985,0.56652,1.14799,0.77175,0.00841,1.54982e-05,1.54982e-05,1.54982e-05
17,162.052,0.78478,0.38914,0.00353,0.82174,0.77795,0.82375,0.55743,1.15166,0.7669,0.00846,1.04537e-05,1.04537e-05,1.04537e-05
18,171.249,0.77893,0.38096,0.00351,0.82091,0.77952,0.82261,0.55753,1.15581,0.76774,0.00846,6.39518e-06,6.39518e-06,6.39518e-06
19,180.41,0.77085,0.37892,0.00352,0.8195,0.77251,0.81959,0.55862,1.15276,0.77951,0.00843,3.4227e-06,3.4227e-06,3.4227e-06
20,189.622,0.77309,0.37456,0.00346,0.82018,0.77869,0.82588,0.56275,1.15167,0.76734,0.00843,1.60943e-06,1.60943e-06,1.60943e-06
