epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.79046,1.45438,2.38988,0.00687,0.51137,0.33972,0.40191,0.26525,1.28903,2.01596,0.00697,0.000191667,0.000191667,0.081025
2,8.42785,1.25747,1.20392,0.00578,0.6807,0.54173,0.66966,0.42536,1.35808,1.39954,0.0078,0.000352892,0.000352892,0.0611862
3,11.7821,1.19382,0.95121,0.00549,0.63413,0.66654,0.65147,0.40346,1.41602,1.37118,0.00864,0.000474517,0.000474517,0.0413079
4,14.9772,1.15293,0.80433,0.00543,0.79432,0.6511,0.82937,0.52158,1.29746,1.12926,0.00747,0.000556542,0.000556542,0.0213899
5,18.2579,1.10121,0.71997,0.00514,0.88017,0.69136,0.85262,0.54678,1.283,0.98561,0.00765,0.000598967,0.000598967,0.0014323
6,21.4997,1.06121,0.63774,0.0048,0.80639,0.6754,0.8212,0.49148,1.32892,1.15521,0.00755,0.000505,0.000505,0.000505
7,24.6632,1.01132,0.58841,0.00485,0.83056,0.69075,0.82809,0.52094,1.31402,1.17424,0.0076,0.000406,0.000406,0.000406
8,28.0088,0.99582,0.62318,0.00486,0.84618,0.69041,0.83498,0.53002,1.27668,1.13044,0.00731,0.000307,0.000307,0.000307
9,31.1701,0.9679,0.54745,0.00435,0.80814,0.69419,0.81875,0.53216,1.2508,1.19495,0.00721,0.000208,0.000208,0.000208
10,34.3455,0.93804,0.51763,0.00414,0.80717,0.69734,0.83061,0.54522,1.25484,1.18005,0.0072,0.000109,0.000109,0.000109
11,4.39619,1.40856,1.03656,0.00593,0.84674,0.6633,0.8249,0.47166,1.51193,1.09094,0.00831,0.0001,0.0001,0.0001
12,8.98027,1.22965,0.81114,0.00523,0.77698,0.67571,0.80477,0.50326,1.27973,1.08267,0.0071,9.93906e-05,9.93906e-05,9.93906e-05
13,14.2944,1.1293,0.76104,0.00462,0.79818,0.70835,0.84158,0.54782,1.21285,0.99627,0.00698,9.75773e-05,9.75773e-05,9.75773e-05
14,18.8739,1.11158,0.71119,0.00454,0.78452,0.69418,0.83128,0.5166,1.28945,1.03745,0.00717,9.46048e-05,9.46048e-05,9.46048e-05
15,23.3468,1.07117,0.72243,0.0044,0.84457,0.76294,0.88152,0.57676,1.21221,0.83972,0.00696,9.05463e-05,9.05463e-05,9.05463e-05
16,27.9604,1.0083,0.62269,0.00393,0.8047,0.71815,0.85181,0.54996,1.23253,0.91867,0.00683,8.55018e-05,8.55018e-05,8.55018e-05
17,32.4294,1.0052,0.64085,0.0041,0.82632,0.69163,0.83834,0.55283,1.20842,0.98291,0.00683,7.95954e-05,7.95954e-05,7.95954e-05
18,36.927,0.99057,0.61286,0.00388,0.79811,0.70993,0.8316,0.54776,1.21088,1.03734,0.00688,7.29725e-05,7.29725e-05,7.29725e-05
19,41.5906,0.95259,0.57446,0.00367,0.8349,0.70219,0.86196,0.57163,1.21052,0.94178,0.0069,6.57963e-05,6.57963e-05,6.57963e-05
20,46.0408,0.93429,0.54896,0.00371,0.81268,0.7337,0.8677,0.57351,1.22285,0.92399,0.00697,5.82435e-05,5.82435e-05,5.82435e-05
21,51.7162,0.91244,0.53368,0.00393,0.85484,0.77917,0.88721,0.5731,1.26445,0.82494,0.00735,5.05e-05,5.05e-05,5.05e-05
22,56.0963,0.86961,0.49287,0.00372,0.83804,0.73157,0.87423,0.5726,1.23795,0.90399,0.00716,4.27565e-05,4.27565e-05,4.27565e-05
23,60.4403,0.8405,0.4833,0.0037,0.80614,0.73619,0.86941,0.57573,1.2252,0.92551,0.00713,3.52037e-05,3.52037e-05,3.52037e-05
24,64.9753,0.83526,0.47671,0.00369,0.81325,0.71899,0.8622,0.56927,1.22551,0.98715,0.00709,2.80275e-05,2.80275e-05,2.80275e-05
25,69.3309,0.85222,0.4793,0.00364,0.87862,0.6904,0.86841,0.57063,1.23262,0.95787,0.0071,2.14046e-05,2.14046e-05,2.14046e-05
26,73.6508,0.82106,0.47833,0.00352,0.87176,0.70678,0.87454,0.57557,1.22805,0.92362,0.00709,1.54982e-05,1.54982e-05,1.54982e-05
27,78.0127,0.81366,0.45776,0.00351,0.85742,0.71914,0.87446,0.57595,1.22699,0.92466,0.00709,1.04537e-05,1.04537e-05,1.04537e-05
28,82.3406,0.813,0.46008,0.00358,0.86285,0.72032,0.87737,0.57756,1.22784,0.91322,0.00708,6.39518e-06,6.39518e-06,6.39518e-06
29,86.9809,0.8028,0.45696,0.00352,0.87527,0.72815,0.88606,0.58471,1.22491,0.86812,0.00708,3.4227e-06,3.4227e-06,3.4227e-06
30,91.4599,0.79473,0.45505,0.00351,0.86724,0.71287,0.87595,0.57822,1.2246,0.91927,0.00706,1.60943e-06,1.60943e-06,1.60943e-06
