epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.5306,1.35636,1.7328,0.00803,0.41154,0.48824,0.41347,0.26908,1.26543,1.69193,0.0053,0.000195918,0.000195918,0.0806041
2,17.6631,1.2493,1.0534,0.00741,0.64518,0.57484,0.61477,0.40398,1.27511,1.32343,0.00541,0.000356722,0.000356722,0.0607649
3,22.5525,1.20238,0.95456,0.00706,0.75066,0.61372,0.72558,0.47801,1.20601,1.12366,0.00501,0.000477927,0.000477927,0.0408861
4,27.3902,1.17572,0.87539,0.00676,0.74241,0.58309,0.71513,0.4502,1.24279,1.23983,0.00513,0.000559531,0.000559531,0.0209677
5,32.1361,1.13739,0.8353,0.00654,0.7753,0.60929,0.74088,0.48269,1.23112,1.10194,0.00512,0.000601535,0.000601535,0.0010097
6,36.8562,1.12466,0.81688,0.00656,0.76954,0.61445,0.73311,0.488,1.22517,1.12223,0.00511,0.000505,0.000505,0.000505
7,41.5824,1.11081,0.78849,0.00648,0.77463,0.60039,0.73796,0.49235,1.20453,1.09438,0.00508,0.000406,0.000406,0.000406
8,46.3109,1.08207,0.74788,0.00618,0.76273,0.61288,0.74088,0.4761,1.22322,1.17785,0.00508,0.000307,0.000307,0.000307
9,51.167,1.06062,0.73436,0.00603,0.78798,0.62198,0.76074,0.49891,1.20557,1.11466,0.00503,0.000208,0.000208,0.000208
10,55.8914,1.05738,0.71262,0.00621,0.76663,0.63539,0.76469,0.49819,1.20241,1.06772,0.00501,0.000109,0.000109,0.000109
