epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.32093,1.44352,2.31673,0.00551,0.55947,0.50293,0.53788,0.30651,1.49284,1.6273,0.01264,0.000191667,0.000191667,0.081025
2,7.37192,1.31311,1.15053,0.00497,0.71003,0.56647,0.65603,0.39396,1.3764,1.429,0.01157,0.000352892,0.000352892,0.0611862
3,10.0496,1.26948,0.96943,0.00475,0.78216,0.55588,0.70713,0.43419,1.31199,1.50881,0.01125,0.000474517,0.000474517,0.0413079
4,12.7277,1.22422,0.92716,0.00466,0.77082,0.61332,0.74661,0.47322,1.24697,1.30468,0.01063,0.000556542,0.000556542,0.0213899
5,15.3742,1.22027,0.85192,0.00467,0.73161,0.65496,0.7336,0.46524,1.23287,1.1639,0.0103,0.000598967,0.000598967,0.0014323
6,17.9727,1.18996,0.79352,0.00437,0.74067,0.68408,0.7527,0.46621,1.23734,1.1171,0.01036,0.000505,0.000505,0.000505
7,20.5524,1.15175,0.75058,0.00452,0.73679,0.70194,0.76245,0.49092,1.1885,1.03812,0.0099,0.000406,0.000406,0.000406
8,23.2309,1.15108,0.7489,0.00425,0.74343,0.67866,0.74723,0.47253,1.21921,1.0515,0.01004,0.000307,0.000307,0.000307
9,25.8379,1.14436,0.72179,0.0041,0.74845,0.71648,0.77496,0.50065,1.20163,0.99618,0.00993,0.000208,0.000208,0.000208
10,28.6384,1.10796,0.70955,0.00413,0.75046,0.714,0.77827,0.50289,1.20422,0.98505,0.0099,0.000109,0.000109,0.000109
11,4.38238,1.53919,2.14315,0.00563,0.6689,0.63424,0.68187,0.42194,1.29175,1.25801,0.01114,0.0001,0.0001,0.0001
12,8.94132,1.24984,0.8463,0.00415,0.7282,0.66139,0.71453,0.44822,1.2794,1.05064,0.01085,9.93906e-05,9.93906e-05,9.93906e-05
13,14.3074,1.16009,0.79134,0.00385,0.75298,0.67729,0.74824,0.4554,1.29062,1.06042,0.01076,9.75773e-05,9.75773e-05,9.75773e-05
14,18.9102,1.14944,0.70613,0.00375,0.75074,0.68997,0.74639,0.46773,1.2747,1.04581,0.0106,9.46048e-05,9.46048e-05,9.46048e-05
15,23.4874,1.10683,0.73132,0.0037,0.77538,0.69504,0.78557,0.49336,1.2719,1.01154,0.01055,9.05463e-05,9.05463e-05,9.05463e-05
16,28.1117,1.05307,0.63686,0.00334,0.77711,0.68054,0.77028,0.48282,1.25915,1.01768,0.01043,8.55018e-05,8.55018e-05,8.55018e-05
17,32.574,1.04833,0.64507,0.00343,0.78052,0.70275,0.78853,0.50352,1.23575,1.01248,0.01013,7.95954e-05,7.95954e-05,7.95954e-05
18,37.1785,1.02596,0.616,0.00334,0.78225,0.71952,0.79504,0.51681,1.20894,0.98266,0.0099,7.29725e-05,7.29725e-05,7.29725e-05
19,41.9579,0.99471,0.58199,0.00308,0.81348,0.71385,0.80543,0.52079,1.2312,0.88848,0.01014,6.57963e-05,6.57963e-05,6.57963e-05
20,46.5512,0.9724,0.54707,0.00312,0.81403,0.71191,0.80709,0.52002,1.22419,0.89507,0.01018,5.82435e-05,5.82435e-05,5.82435e-05
21,52.2036,0.94696,0.54967,0.00335,0.82704,0.71605,0.81437,0.52892,1.18908,0.91306,0.00987,5.05e-05,5.05e-05,5.05e-05
22,56.7345,0.91125,0.49252,0.00317,0.79938,0.71952,0.79471,0.507,1.25091,0.89414,0.01035,4.27565e-05,4.27565e-05,4.27565e-05
23,61.1062,0.88651,0.4799,0.00317,0.81706,0.73223,0.81156,0.52505,1.22002,0.84445,0.01015,3.52037e-05,3.52037e-05,3.52037e-05
24,65.6628,0.87405,0.46976,0.00317,0.80598,0.73514,0.81186,0.51039,1.26861,0.8638,0.01051,2.80275e-05,2.80275e-05,2.80275e-05
25,70.0191,0.87928,0.48763,0.00311,0.8184,0.74904,0.82407,0.52911,1.22947,0.84236,0.01016,2.14046e-05,2.14046e-05,2.14046e-05
26,74.4957,0.86056,0.49127,0.00305,0.83231,0.74943,0.82549,0.53171,1.21711,0.82553,0.01007,1.54982e-05,1.54982e-05,1.54982e-05
27,79.0,0.85679,0.46314,0.00291,0.82117,0.74224,0.82018,0.5229,1.24241,0.83633,0.01027,1.04537e-05,1.04537e-05,1.04537e-05
28,83.3545,0.85011,0.47515,0.00305,0.8252,0.74745,0.82136,0.52443,1.23326,0.83599,0.01014,6.39518e-06,6.39518e-06,6.39518e-06
29,87.7224,0.84464,0.44131,0.00292,0.82568,0.75344,0.82587,0.5294,1.22498,0.83106,0.01008,3.4227e-06,3.4227e-06,3.4227e-06
30,92.2507,0.83589,0.45211,0.00305,0.82027,0.74911,0.82112,0.52891,1.22177,0.83688,0.01003,1.60943e-06,1.60943e-06,1.60943e-06
