epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.67433,1.654,2.50189,0.00707,0.48422,0.50733,0.49513,0.29464,1.36872,1.66419,0.00855,0.0001,0.0001,0.0001
2,4.92097,1.51112,1.73926,0.00604,0.55173,0.54206,0.55497,0.3246,1.37597,1.5666,0.00857,9.93906e-05,9.93906e-05,9.93906e-05
3,7.75978,1.46681,1.63107,0.00587,0.55845,0.52345,0.5555,0.32173,1.35833,1.53959,0.00838,9.75773e-05,9.75773e-05,9.75773e-05
4,10.0913,1.43787,1.50905,0.00568,0.5311,0.53328,0.55072,0.32148,1.35488,1.53665,0.00841,9.46048e-05,9.46048e-05,9.46048e-05
5,12.3751,1.40603,1.52618,0.00567,0.52797,0.53673,0.55728,0.32754,1.34403,1.50711,0.00837,9.05463e-05,9.05463e-05,9.05463e-05
6,14.6882,1.33368,1.39331,0.00525,0.54055,0.53157,0.55588,0.32719,1.33256,1.54165,0.0083,8.55018e-05,8.55018e-05,8.55018e-05
7,17.0127,1.3909,1.43823,0.00601,0.5354,0.55018,0.56614,0.3345,1.33262,1.51638,0.00828,7.95954e-05,7.95954e-05,7.95954e-05
8,19.3473,1.3133,1.39039,0.00532,0.54762,0.53689,0.56065,0.32937,1.33518,1.54823,0.00828,7.29725e-05,7.29725e-05,7.29725e-05
9,21.8121,1.30999,1.34203,0.00491,0.55343,0.53594,0.56169,0.33042,1.33379,1.54131,0.00826,6.57963e-05,6.57963e-05,6.57963e-05
10,24.1678,1.27419,1.35476,0.00531,0.54604,0.55434,0.57289,0.33799,1.32511,1.5081,0.00821,5.82435e-05,5.82435e-05,5.82435e-05
11,27.53,1.31124,1.50075,0.0056,0.56551,0.57783,0.60858,0.36254,1.32527,1.35908,0.00819,5.05e-05,5.05e-05,5.05e-05
12,29.7941,1.23192,1.39239,0.00536,0.57093,0.57543,0.60437,0.35958,1.33058,1.36345,0.00823,4.27565e-05,4.27565e-05,4.27565e-05
13,32.045,1.22443,1.34856,0.00544,0.57543,0.58011,0.61099,0.36543,1.33058,1.35285,0.00821,3.52037e-05,3.52037e-05,3.52037e-05
14,34.3146,1.20307,1.29528,0.00525,0.57965,0.57707,0.60918,0.36626,1.32859,1.36843,0.00819,2.80275e-05,2.80275e-05,2.80275e-05
15,36.7602,1.20433,1.32248,0.00518,0.5916,0.56505,0.60828,0.36604,1.32905,1.38124,0.00821,2.14046e-05,2.14046e-05,2.14046e-05
16,38.9881,1.21428,1.30055,0.00521,0.58481,0.56567,0.60372,0.36343,1.33396,1.39094,0.00826,1.54982e-05,1.54982e-05,1.54982e-05
17,41.2212,1.2125,1.28436,0.00503,0.57995,0.5722,0.60807,0.36469,1.3389,1.3844,0.00831,1.04537e-05,1.04537e-05,1.04537e-05
18,43.4535,1.17032,1.26232,0.00513,0.59029,0.57205,0.60963,0.36604,1.34042,1.38019,0.00832,6.39518e-06,6.39518e-06,6.39518e-06
19,45.6741,1.17765,1.24391,0.00502,0.58565,0.57159,0.60964,0.36717,1.33863,1.37506,0.00829,3.4227e-06,3.4227e-06,3.4227e-06
20,47.9163,1.19263,1.21281,0.00538,0.59883,0.57351,0.61288,0.36849,1.3403,1.37161,0.00831,1.60943e-06,1.60943e-06,1.60943e-06
