epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.57052,1.44352,2.31673,0.00551,0.55947,0.50293,0.53788,0.30651,1.49284,1.6273,0.01264,0.000191667,0.000191667,0.081025
2,8.28754,1.31311,1.15053,0.00497,0.71003,0.56647,0.65603,0.39396,1.3764,1.429,0.01157,0.000352892,0.000352892,0.0611862
3,10.9173,1.26948,0.96943,0.00475,0.78216,0.55588,0.70713,0.43419,1.31199,1.50881,0.01125,0.000474517,0.000474517,0.0413079
4,13.8185,1.22422,0.92716,0.00466,0.77082,0.61332,0.74661,0.47322,1.24697,1.30468,0.01063,0.000556542,0.000556542,0.0213899
5,16.4464,1.22027,0.85192,0.00467,0.73161,0.65496,0.7336,0.46524,1.23287,1.1639,0.0103,0.000598967,0.000598967,0.0014323
6,19.0316,1.18996,0.79352,0.00437,0.74067,0.68408,0.7527,0.46621,1.23734,1.1171,0.01036,0.000505,0.000505,0.000505
7,21.6215,1.15175,0.75058,0.00452,0.73679,0.70194,0.76245,0.49092,1.1885,1.03812,0.0099,0.000406,0.000406,0.000406
8,24.4038,1.15108,0.7489,0.00425,0.74343,0.67866,0.74723,0.47253,1.21921,1.0515,0.01004,0.000307,0.000307,0.000307
9,27.1435,1.14436,0.72179,0.0041,0.74845,0.71648,0.77496,0.50065,1.20163,0.99618,0.00993,0.000208,0.000208,0.000208
10,29.9352,1.10796,0.70955,0.00413,0.75046,0.714,0.77827,0.50289,1.20422,0.98505,0.0099,0.000109,0.000109,0.000109
