epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.6127,1.48229,2.34796,0.0079,0.59373,0.25889,0.38575,0.22226,1.51468,2.18121,0.00659,0.000191667,0.000191667,0.081025
2,17.2532,1.23213,1.22096,0.00666,0.46214,0.42134,0.42477,0.21912,1.56064,1.81889,0.0068,0.000352892,0.000352892,0.0611862
3,20.5122,1.19723,0.94214,0.0061,0.58182,0.58691,0.56644,0.32903,1.61035,1.51517,0.00717,0.000474517,0.000474517,0.0413079
4,23.789,1.14422,0.83487,0.00583,0.65036,0.62108,0.66866,0.43124,1.35412,1.22313,0.0056,0.000556542,0.000556542,0.0213899
5,27.0552,1.09838,0.76933,0.00559,0.72237,0.70705,0.80878,0.52064,1.32359,1.08817,0.00562,0.000598967,0.000598967,0.0014323
6,30.3001,1.04652,0.6892,0.00527,0.74908,0.71124,0.78217,0.49381,1.29993,0.98263,0.00547,0.000505,0.000505,0.000505
7,33.4904,1.02104,0.65165,0.00547,0.743,0.71259,0.81091,0.52524,1.27259,1.10049,0.00529,0.000406,0.000406,0.000406
8,36.9679,0.98414,0.6465,0.00519,0.83656,0.6919,0.81975,0.52109,1.26316,0.96408,0.00522,0.000307,0.000307,0.000307
9,40.1288,0.94371,0.58124,0.00463,0.81545,0.71294,0.83148,0.54077,1.28141,0.9229,0.00535,0.000208,0.000208,0.000208
10,43.3793,0.93198,0.55145,0.00462,0.81804,0.70652,0.84029,0.55022,1.28108,0.94239,0.00535,0.000109,0.000109,0.000109
11,4.41639,1.34137,0.97923,0.00616,0.80062,0.65491,0.78683,0.43147,1.6381,1.0816,0.00692,0.0001,0.0001,0.0001
12,8.97365,1.15735,0.79032,0.00525,0.78965,0.74151,0.83772,0.54106,1.24633,0.91619,0.0051,9.93906e-05,9.93906e-05,9.93906e-05
13,14.3086,1.05188,0.71014,0.0048,0.8295,0.74043,0.84803,0.55936,1.21532,0.87135,0.00509,9.75773e-05,9.75773e-05,9.75773e-05
14,18.8974,1.04812,0.6577,0.00462,0.80698,0.7043,0.81751,0.52979,1.23837,0.99632,0.00502,9.46048e-05,9.46048e-05,9.46048e-05
15,23.3293,1.03084,0.6973,0.00459,0.85827,0.71761,0.85177,0.56565,1.21648,0.8996,0.00502,9.05463e-05,9.05463e-05,9.05463e-05
16,27.9057,0.97737,0.61465,0.00427,0.86692,0.68553,0.8326,0.55176,1.21842,0.98428,0.00501,8.55018e-05,8.55018e-05,8.55018e-05
17,32.3506,0.95843,0.61157,0.00426,0.83734,0.68671,0.81574,0.53914,1.22649,1.05129,0.00505,7.95954e-05,7.95954e-05,7.95954e-05
18,36.7987,0.94431,0.604,0.00409,0.82902,0.6874,0.80077,0.52642,1.23714,1.10316,0.00507,7.29725e-05,7.29725e-05,7.29725e-05
19,41.4222,0.92623,0.57364,0.00391,0.83926,0.7013,0.82799,0.54384,1.2503,0.99699,0.00517,6.57963e-05,6.57963e-05,6.57963e-05
20,45.8775,0.90075,0.55055,0.00402,0.8615,0.70431,0.83406,0.55119,1.25383,1.00963,0.0052,5.82435e-05,5.82435e-05,5.82435e-05
21,51.518,0.89718,0.50908,0.00427,0.85761,0.71571,0.84507,0.54473,1.28731,1.00261,0.00537,5.05e-05,5.05e-05,5.05e-05
22,55.9078,0.85498,0.48684,0.00404,0.86341,0.7209,0.85544,0.55936,1.26738,0.94448,0.00525,4.27565e-05,4.27565e-05,4.27565e-05
23,60.2604,0.81256,0.47354,0.00392,0.83275,0.77432,0.8733,0.57868,1.25196,0.83678,0.00521,3.52037e-05,3.52037e-05,3.52037e-05
24,64.9427,0.7891,0.45855,0.00391,0.84787,0.74428,0.86445,0.57215,1.25249,0.86948,0.00521,2.80275e-05,2.80275e-05,2.80275e-05
25,69.2945,0.81178,0.47725,0.00382,0.85795,0.73348,0.85459,0.56396,1.25653,0.90941,0.00522,2.14046e-05,2.14046e-05,2.14046e-05
26,73.6023,0.79742,0.46011,0.00378,0.85753,0.72997,0.85517,0.56188,1.2603,0.92366,0.00522,1.54982e-05,1.54982e-05,1.54982e-05
27,77.9818,0.79053,0.4429,0.00372,0.85673,0.72836,0.85235,0.56027,1.26041,0.94027,0.00523,1.04537e-05,1.04537e-05,1.04537e-05
28,82.3208,0.78909,0.44796,0.00384,0.87012,0.72784,0.85543,0.56327,1.25728,0.93428,0.00522,6.39518e-06,6.39518e-06,6.39518e-06
29,86.6913,0.77133,0.47449,0.00373,0.87327,0.73404,0.86334,0.56896,1.25519,0.90156,0.00522,3.4227e-06,3.4227e-06,3.4227e-06
30,91.213,0.86574,0.48335,0.00736,0.85929,0.73591,0.86139,0.56729,1.25508,0.91162,0.00521,1.60943e-06,1.60943e-06,1.60943e-06
