epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.1795,1.38166,1.80756,0.00778,0.60756,0.4797,0.57584,0.30076,1.58183,1.63579,0.01052,0.000195833,0.000195833,0.0806125
2,19.2983,1.14068,0.86954,0.0063,0.71334,0.65035,0.76623,0.45635,1.44274,1.13584,0.00919,0.000356646,0.000356646,0.0607733
3,25.3671,1.12869,0.69886,0.00622,0.74686,0.7408,0.80377,0.46717,1.44411,0.98404,0.00898,0.000477858,0.000477858,0.0408945
4,31.3699,1.06485,0.64785,0.00587,0.78318,0.78049,0.84526,0.52359,1.3145,0.85286,0.00811,0.000559471,0.000559471,0.0209761
5,37.2906,0.98667,0.58723,0.00545,0.78123,0.75216,0.83098,0.5141,1.31886,0.88438,0.00807,0.000601483,0.000601483,0.00101815
6,43.3253,0.95897,0.55897,0.00519,0.78763,0.7719,0.83781,0.51473,1.34759,0.85769,0.00853,0.000505,0.000505,0.000505
7,49.132,0.913,0.50844,0.00497,0.80407,0.76681,0.83765,0.52703,1.36447,0.84215,0.0086,0.000406,0.000406,0.000406
8,55.0079,0.90129,0.46438,0.00489,0.82486,0.77937,0.85125,0.52386,1.39431,0.77806,0.00873,0.000307,0.000307,0.000307
9,60.7918,0.86558,0.44497,0.00456,0.82405,0.78342,0.86012,0.54364,1.36607,0.76392,0.0086,0.000208,0.000208,0.000208
10,66.7249,0.82264,0.42745,0.00442,0.83916,0.79291,0.87018,0.54948,1.34713,0.74247,0.00845,0.000109,0.000109,0.000109
11,8.02947,1.19573,0.70846,0.00594,0.80004,0.7673,0.83838,0.52192,1.3671,0.84925,0.0087,0.0001,0.0001,0.0001
12,17.0708,0.98499,0.54577,0.0045,0.81698,0.75985,0.84845,0.53979,1.3287,0.84027,0.00831,9.93906e-05,9.93906e-05,9.93906e-05
13,25.4055,0.94301,0.51806,0.00431,0.82548,0.77917,0.86133,0.55053,1.33181,0.81046,0.00835,9.75773e-05,9.75773e-05,9.75773e-05
14,33.7561,0.89304,0.48547,0.00408,0.81327,0.76457,0.84515,0.53269,1.35569,0.85627,0.00854,9.46048e-05,9.46048e-05,9.46048e-05
15,41.9466,0.87984,0.48086,0.00401,0.82363,0.74891,0.83352,0.52435,1.3756,0.84935,0.00873,9.05463e-05,9.05463e-05,9.05463e-05
16,50.1187,0.86078,0.4713,0.004,0.81146,0.76192,0.84302,0.53242,1.37471,0.82715,0.00867,8.55018e-05,8.55018e-05,8.55018e-05
17,58.4345,0.82851,0.44724,0.00381,0.81017,0.76026,0.83831,0.53082,1.37719,0.85329,0.00865,7.95954e-05,7.95954e-05,7.95954e-05
18,66.5611,0.81818,0.44784,0.00376,0.81844,0.77262,0.84704,0.53511,1.36846,0.81796,0.00864,7.29725e-05,7.29725e-05,7.29725e-05
19,74.7643,0.79779,0.41851,0.00356,0.81674,0.76892,0.84191,0.52887,1.38462,0.85251,0.00875,6.57963e-05,6.57963e-05,6.57963e-05
20,82.958,0.78849,0.4166,0.00365,0.81512,0.7558,0.83741,0.52473,1.40513,0.88122,0.0089,5.82435e-05,5.82435e-05,5.82435e-05
21,92.3796,0.74403,0.36171,0.00381,0.80626,0.77808,0.84185,0.52728,1.39794,0.83851,0.0089,5.05e-05,5.05e-05,5.05e-05
22,100.637,0.72244,0.34027,0.00364,0.82577,0.75115,0.83888,0.52256,1.39937,0.84084,0.00888,4.27565e-05,4.27565e-05,4.27565e-05
23,108.673,0.71566,0.34104,0.00359,0.81439,0.75739,0.83542,0.52278,1.39947,0.86089,0.00888,3.52037e-05,3.52037e-05,3.52037e-05
24,116.71,0.70412,0.33483,0.0035,0.8194,0.76378,0.84001,0.52686,1.3959,0.85715,0.00887,2.80275e-05,2.80275e-05,2.80275e-05
25,124.751,0.69169,0.33046,0.00337,0.8355,0.74842,0.83785,0.5234,1.40558,0.85692,0.00892,2.14046e-05,2.14046e-05,2.14046e-05
26,132.787,0.69511,0.33414,0.00346,0.83421,0.75634,0.84422,0.52925,1.39984,0.83497,0.0089,1.54982e-05,1.54982e-05,1.54982e-05
27,140.989,0.68976,0.31679,0.00339,0.8358,0.75723,0.84398,0.52789,1.40511,0.83519,0.00895,1.04537e-05,1.04537e-05,1.04537e-05
28,149.026,0.68392,0.32041,0.00336,0.83518,0.7617,0.84615,0.52914,1.4059,0.8351,0.00895,6.39518e-06,6.39518e-06,6.39518e-06
29,157.044,0.67687,0.32349,0.00338,0.83819,0.75822,0.84496,0.52852,1.40749,0.83856,0.00896,3.4227e-06,3.4227e-06,3.4227e-06
30,165.056,0.6819,0.32775,0.00328,0.83532,0.75977,0.84371,0.52786,1.4053,0.84655,0.00894,1.60943e-06,1.60943e-06,1.60943e-06
