epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.88983,1.47064,2.37479,0.00803,0.24115,0.45381,0.27006,0.11787,1.79199,4.31868,0.00897,0.000196667,0.000196667,0.08053
2,10.1388,1.35787,1.52607,0.00729,0.31091,0.6435,0.43009,0.20239,1.86868,2.67617,0.00904,0.000357397,0.000357397,0.0606907
3,14.1781,1.25675,1.26908,0.00673,0.5994,0.51607,0.55805,0.26878,1.75743,1.84038,0.00888,0.000478527,0.000478527,0.0408119
4,18.1996,1.20985,1.12069,0.00643,0.57926,0.5097,0.52978,0.25358,1.71023,1.9034,0.00861,0.000560057,0.000560057,0.0208934
5,21.9681,1.2003,1.0373,0.00637,0.56315,0.54011,0.54697,0.26695,1.58393,1.76672,0.00799,0.000601987,0.000601987,0.00093532
6,25.777,1.14119,0.95288,0.00596,0.62992,0.56588,0.59569,0.28376,1.65621,1.69811,0.00846,0.000505,0.000505,0.000505
7,29.6905,1.11869,0.89761,0.00575,0.6262,0.58363,0.60764,0.30611,1.53383,1.59239,0.0076,0.000406,0.000406,0.000406
8,33.5203,1.10913,0.85667,0.00572,0.63732,0.57689,0.59658,0.28393,1.62226,1.67145,0.00839,0.000307,0.000307,0.000307
9,37.2138,1.09213,0.84091,0.00551,0.60068,0.5459,0.55424,0.25826,1.69924,1.7202,0.00901,0.000208,0.000208,0.000208
10,40.9846,1.08101,0.81556,0.00548,0.60205,0.56299,0.57378,0.27086,1.65046,1.65497,0.00856,0.000109,0.000109,0.000109
11,5.24027,1.34023,1.32533,0.00645,0.6267,0.56096,0.58829,0.28082,1.60705,1.69158,0.00818,0.0001,0.0001,0.0001
12,10.5696,1.25306,1.08442,0.00582,0.59894,0.4978,0.53226,0.26321,1.61294,1.85073,0.00837,9.93906e-05,9.93906e-05,9.93906e-05
13,15.325,1.20212,1.01879,0.00553,0.58635,0.48016,0.51495,0.24509,1.64067,1.9819,0.0087,9.75773e-05,9.75773e-05,9.75773e-05
14,20.104,1.18875,1.00788,0.00546,0.58811,0.53026,0.54789,0.26117,1.64243,1.86538,0.00859,9.46048e-05,9.46048e-05,9.46048e-05
15,24.7691,1.16466,0.97595,0.00546,0.59015,0.50624,0.53109,0.2549,1.63881,1.91367,0.0086,9.05463e-05,9.05463e-05,9.05463e-05
16,29.4533,1.14929,0.96686,0.00543,0.60792,0.53795,0.56761,0.27535,1.6094,1.78697,0.00837,8.55018e-05,8.55018e-05,8.55018e-05
17,34.4073,1.147,0.94602,0.00517,0.61395,0.53055,0.55366,0.2628,1.64063,1.78291,0.0087,7.95954e-05,7.95954e-05,7.95954e-05
18,39.0041,1.13088,0.93242,0.00515,0.61734,0.52747,0.5554,0.26286,1.64658,1.81117,0.00873,7.29725e-05,7.29725e-05,7.29725e-05
19,43.6757,1.12174,0.92083,0.00518,0.62879,0.56038,0.57597,0.27118,1.65798,1.68374,0.00878,6.57963e-05,6.57963e-05,6.57963e-05
20,48.351,1.11323,0.89932,0.00525,0.62025,0.54387,0.56185,0.26224,1.65408,1.72716,0.00882,5.82435e-05,5.82435e-05,5.82435e-05
21,54.3253,1.10757,0.92252,0.00577,0.62062,0.58036,0.59473,0.2955,1.61266,1.57002,0.00829,5.05e-05,5.05e-05,5.05e-05
22,59.2057,1.07813,0.86052,0.00554,0.62286,0.56246,0.58744,0.29128,1.62412,1.61543,0.00848,4.27565e-05,4.27565e-05,4.27565e-05
23,63.7123,1.0499,0.81241,0.00536,0.62895,0.56994,0.5986,0.29825,1.61577,1.56002,0.00839,3.52037e-05,3.52037e-05,3.52037e-05
24,68.275,1.05204,0.8025,0.00528,0.63022,0.58043,0.60131,0.29907,1.6096,1.54896,0.00833,2.80275e-05,2.80275e-05,2.80275e-05
25,72.7291,1.04609,0.80392,0.00528,0.63066,0.56936,0.59214,0.28868,1.64181,1.58755,0.00858,2.14046e-05,2.14046e-05,2.14046e-05
26,77.1411,1.02837,0.78099,0.00527,0.63032,0.5634,0.58946,0.28904,1.63596,1.59746,0.00854,1.54982e-05,1.54982e-05,1.54982e-05
27,81.8207,1.03136,0.78557,0.00518,0.63537,0.56519,0.58982,0.28834,1.64325,1.59996,0.00855,1.04537e-05,1.04537e-05,1.04537e-05
28,86.3656,1.01812,0.76997,0.00528,0.62754,0.57312,0.59136,0.28873,1.64305,1.59863,0.00856,6.39518e-06,6.39518e-06,6.39518e-06
29,90.9548,1.03168,0.78348,0.00513,0.63285,0.5514,0.58464,0.28628,1.64788,1.61606,0.00859,3.4227e-06,3.4227e-06,3.4227e-06
30,95.5329,1.03697,0.78204,0.00525,0.63801,0.56849,0.59824,0.29278,1.63941,1.58839,0.0085,1.60943e-06,1.60943e-06,1.60943e-06
