epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.70948,1.33101,1.82755,0.00722,0.4217,0.38338,0.37348,0.22724,1.38526,1.75308,0.00699,0.000195556,0.000195556,0.08064
2,12.4788,1.2166,1.03782,0.00671,0.58537,0.5044,0.57328,0.33639,1.35355,1.49121,0.00698,0.000356396,0.000356396,0.0608008
3,17.4729,1.16851,0.92612,0.00635,0.57377,0.56788,0.62527,0.37569,1.31926,1.28909,0.0067,0.000477636,0.000477636,0.0409221
4,22.12,1.16644,0.87305,0.00646,0.56331,0.57279,0.60742,0.35599,1.37633,1.23557,0.00691,0.000559276,0.000559276,0.0210037
5,26.656,1.13573,0.81825,0.00617,0.62293,0.56959,0.63409,0.38748,1.30532,1.22148,0.00659,0.000601316,0.000601316,0.00104576
6,31.2362,1.11791,0.77203,0.00596,0.66153,0.54805,0.66738,0.41304,1.30171,1.23487,0.0066,0.000505,0.000505,0.000505
7,35.875,1.09182,0.75376,0.00603,0.68646,0.58388,0.69165,0.41227,1.39076,1.13251,0.00714,0.000406,0.000406,0.000406
8,40.3988,1.06649,0.72397,0.00581,0.68421,0.58336,0.70343,0.4228,1.35557,1.1311,0.00694,0.000307,0.000307,0.000307
9,45.1441,1.06245,0.71967,0.00566,0.68149,0.61092,0.715,0.42302,1.40117,1.09545,0.00713,0.000208,0.000208,0.000208
10,49.7797,1.04974,0.69094,0.00559,0.70918,0.60473,0.72269,0.44086,1.31135,1.05445,0.00665,0.000109,0.000109,0.000109
