epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.7899,1.49106,2.87697,0.00813,0.05434,0.57363,0.16443,0.09319,1.3659,3.6963,0.00719,0.000195833,0.000195833,0.0806125
2,15.8429,1.43673,2.02803,0.0078,0.07477,0.86173,0.32692,0.1818,1.39332,2.77626,0.00748,0.000356646,0.000356646,0.0607733
3,18.831,1.41263,1.74794,0.00787,0.5565,0.38395,0.461,0.2503,1.45434,1.87428,0.00772,0.000477858,0.000477858,0.0408945
4,21.9592,1.36264,1.56943,0.00747,0.53695,0.53149,0.54597,0.29413,1.4882,1.58217,0.00801,0.000559471,0.000559471,0.0209761
5,24.9211,1.34555,1.48301,0.00738,0.5712,0.54559,0.57453,0.30932,1.4946,1.55073,0.00806,0.000601483,0.000601483,0.00101815
6,27.9716,1.32768,1.41255,0.00734,0.5824,0.57702,0.60713,0.32429,1.49293,1.42464,0.00797,0.000505,0.000505,0.000505
7,30.9733,1.31959,1.35936,0.00734,0.59494,0.58434,0.61906,0.32925,1.48957,1.42643,0.00791,0.000406,0.000406,0.000406
8,33.8696,1.31853,1.33275,0.00732,0.61763,0.58556,0.63467,0.34191,1.46921,1.4052,0.00781,0.000307,0.000307,0.000307
9,36.7842,1.29552,1.27832,0.00711,0.61648,0.58408,0.63747,0.34939,1.44089,1.37522,0.00765,0.000208,0.000208,0.000208
10,39.8738,1.30679,1.29791,0.00721,0.59751,0.58357,0.63426,0.34634,1.43784,1.39699,0.00762,0.000109,0.000109,0.000109
