epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.58523,1.39068,2.35444,0.00662,0.4231,0.48531,0.47021,0.24437,1.56199,1.54542,0.00826,0.000191667,0.000191667,0.081025
2,8.2795,1.27903,1.21519,0.00616,0.6001,0.6304,0.67842,0.36361,1.4958,1.26717,0.008,0.000352892,0.000352892,0.0611862
3,11.2235,1.23761,1.00867,0.00582,0.67278,0.66881,0.73118,0.41157,1.40598,1.16631,0.00743,0.000474517,0.000474517,0.0413079
4,13.8814,1.21665,0.93078,0.00569,0.67893,0.61351,0.73561,0.42185,1.30766,1.24831,0.00678,0.000556542,0.000556542,0.0213899
5,16.5066,1.16213,0.87456,0.00552,0.70163,0.70969,0.75917,0.43705,1.27612,1.11914,0.00669,0.000598967,0.000598967,0.0014323
6,19.1435,1.16951,0.82726,0.00587,0.72469,0.69616,0.75941,0.42228,1.2973,1.09014,0.00676,0.000505,0.000505,0.000505
7,21.7046,1.12331,0.79367,0.00558,0.74747,0.70507,0.7939,0.45485,1.28024,1.01728,0.00668,0.000406,0.000406,0.000406
8,24.3105,1.11043,0.75769,0.00521,0.72573,0.72122,0.80144,0.44289,1.31376,1.01831,0.0068,0.000307,0.000307,0.000307
9,26.8637,1.10143,0.74147,0.00491,0.78173,0.71282,0.81726,0.46474,1.26937,0.97604,0.00658,0.000208,0.000208,0.000208
10,29.4944,1.06907,0.74492,0.00587,0.755,0.71609,0.80719,0.46137,1.27204,0.98513,0.0066,0.000109,0.000109,0.000109
