epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.98948,1.53897,1.99266,0.00794,0.612,0.60021,0.64948,0.37447,1.40698,1.36895,0.00875,0.0001,0.0001,0.0001
2,10.2391,1.41364,1.34896,0.00664,0.61738,0.56809,0.62613,0.35792,1.40574,1.34177,0.00873,9.93906e-05,9.93906e-05,9.93906e-05
3,15.1071,1.35412,1.26008,0.00627,0.63379,0.57627,0.63878,0.37027,1.3761,1.33851,0.0086,9.75773e-05,9.75773e-05,9.75773e-05
4,19.3406,1.29569,1.20057,0.00607,0.60911,0.59196,0.6416,0.3793,1.35822,1.33412,0.00845,9.46048e-05,9.46048e-05,9.46048e-05
5,23.6271,1.26022,1.17701,0.00587,0.62215,0.58766,0.64392,0.37925,1.36762,1.3198,0.0085,9.05463e-05,9.05463e-05,9.05463e-05
6,27.9212,1.24198,1.15492,0.00588,0.6424,0.59513,0.66062,0.39043,1.35639,1.29064,0.00839,8.55018e-05,8.55018e-05,8.55018e-05
7,32.2019,1.21605,1.12202,0.00571,0.6596,0.61206,0.67569,0.40161,1.34982,1.25129,0.0083,7.95954e-05,7.95954e-05,7.95954e-05
8,36.5853,1.21376,1.11127,0.00571,0.65475,0.60944,0.67565,0.40669,1.35759,1.23772,0.00844,7.29725e-05,7.29725e-05,7.29725e-05
9,40.8418,1.19354,1.06956,0.00543,0.65876,0.60522,0.6777,0.40388,1.3636,1.23998,0.00848,6.57963e-05,6.57963e-05,6.57963e-05
10,45.0409,1.17885,1.06245,0.0056,0.66602,0.60519,0.68008,0.39798,1.37277,1.25714,0.00848,5.82435e-05,5.82435e-05,5.82435e-05
11,50.4567,1.16383,1.11011,0.00617,0.66477,0.62939,0.68821,0.40421,1.37185,1.19493,0.00852,5.05e-05,5.05e-05,5.05e-05
12,54.4479,1.12949,0.99744,0.00592,0.6614,0.62621,0.6843,0.39912,1.38748,1.21522,0.00866,4.27565e-05,4.27565e-05,4.27565e-05
13,58.4775,1.11037,0.97114,0.00579,0.67135,0.62719,0.69112,0.40027,1.40023,1.20548,0.00874,3.52037e-05,3.52037e-05,3.52037e-05
14,62.7735,1.1053,0.9601,0.00572,0.66771,0.61748,0.6874,0.39745,1.40675,1.21408,0.00879,2.80275e-05,2.80275e-05,2.80275e-05
15,66.8545,1.08787,0.93642,0.00553,0.66788,0.62189,0.68797,0.40042,1.39623,1.20839,0.00869,2.14046e-05,2.14046e-05,2.14046e-05
16,70.9346,1.09492,0.94517,0.00575,0.67597,0.62597,0.69539,0.40531,1.39195,1.19896,0.00865,1.54982e-05,1.54982e-05,1.54982e-05
17,74.9578,1.08951,0.9379,0.00561,0.67649,0.626,0.69675,0.40563,1.39662,1.19525,0.00869,1.04537e-05,1.04537e-05,1.04537e-05
18,79.0645,1.08102,0.93466,0.00556,0.6845,0.62183,0.69808,0.40642,1.39828,1.18997,0.00871,6.39518e-06,6.39518e-06,6.39518e-06
19,83.3518,1.07537,0.93111,0.00557,0.68643,0.6207,0.69774,0.40578,1.39924,1.18973,0.00871,3.4227e-06,3.4227e-06,3.4227e-06
20,87.2766,1.0944,0.93583,0.00554,0.67572,0.62569,0.69511,0.40338,1.40068,1.1973,0.00872,1.60943e-06,1.60943e-06,1.60943e-06
