epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.9047,1.40725,2.00098,0.00541,0.49521,0.45423,0.48067,0.2987,1.41411,3.37731,0.01623,0.000194118,0.000194118,0.0807824
2,17.3366,1.23503,0.84006,0.00462,0.7383,0.61364,0.71896,0.39748,1.41264,1.91327,0.01605,0.0003551,0.0003551,0.0609433
3,22.5572,1.15378,0.62974,0.00432,0.70391,0.67116,0.72451,0.40401,1.43875,1.52888,0.01638,0.000476482,0.000476482,0.0410647
4,27.7293,1.1264,0.58447,0.00423,0.67452,0.73132,0.77793,0.42507,1.4959,1.40057,0.01733,0.000558265,0.000558265,0.0211465
5,32.9022,1.06186,0.54745,0.00401,0.7833,0.72168,0.80037,0.47417,1.38342,1.2648,0.01603,0.000600447,0.000600447,0.00118868
6,38.0379,1.02084,0.51902,0.00372,0.76408,0.71909,0.80105,0.45882,1.47353,1.21246,0.01764,0.000505,0.000505,0.000505
7,43.278,0.9818,0.48829,0.00355,0.78944,0.72402,0.81291,0.4951,1.40099,1.12081,0.01689,0.000406,0.000406,0.000406
8,48.4055,0.97017,0.47438,0.00351,0.77202,0.72819,0.80468,0.49243,1.37806,1.09338,0.01656,0.000307,0.000307,0.000307
9,53.4388,0.9512,0.44749,0.00338,0.80834,0.75783,0.83977,0.52019,1.39761,1.06197,0.01711,0.000208,0.000208,0.000208
10,58.6004,0.91296,0.42091,0.00321,0.82117,0.76553,0.84566,0.52813,1.36869,1.0422,0.01676,0.000109,0.000109,0.000109
11,6.68278,1.29915,0.68242,0.00421,0.74541,0.67211,0.751,0.46134,1.37174,1.31684,0.01586,0.0001,0.0001,0.0001
12,14.3264,1.09227,0.54461,0.00357,0.74876,0.68664,0.74504,0.44686,1.35475,1.36556,0.01544,9.93906e-05,9.93906e-05,9.93906e-05
13,21.1108,1.02414,0.50859,0.00319,0.79266,0.68177,0.77947,0.47512,1.37398,1.4372,0.01558,9.75773e-05,9.75773e-05,9.75773e-05
14,28.0639,1.00649,0.49722,0.00314,0.79714,0.71138,0.79254,0.47863,1.37324,1.36861,0.01581,9.46048e-05,9.46048e-05,9.46048e-05
15,34.9745,0.94563,0.45448,0.00289,0.8107,0.72079,0.8043,0.4922,1.36855,1.38642,0.0158,9.05463e-05,9.05463e-05,9.05463e-05
16,41.9365,0.94647,0.4605,0.0029,0.79943,0.73577,0.81613,0.50176,1.37642,1.33913,0.01582,8.55018e-05,8.55018e-05,8.55018e-05
17,48.8842,0.91474,0.44078,0.00286,0.80701,0.72866,0.8222,0.51737,1.40254,1.32561,0.01643,7.95954e-05,7.95954e-05,7.95954e-05
18,55.963,0.90709,0.43941,0.00283,0.82255,0.74417,0.83844,0.53872,1.36424,1.26074,0.01601,7.29725e-05,7.29725e-05,7.29725e-05
19,62.9235,0.88812,0.42632,0.0027,0.82787,0.75144,0.84661,0.54664,1.34329,1.2728,0.01587,6.57963e-05,6.57963e-05,6.57963e-05
20,69.8538,0.87496,0.41977,0.00275,0.82281,0.74706,0.84477,0.54232,1.34611,1.26477,0.01595,5.82435e-05,5.82435e-05,5.82435e-05
21,77.9496,0.83018,0.3861,0.00293,0.83636,0.74268,0.84521,0.54836,1.34859,1.18667,0.01609,5.05e-05,5.05e-05,5.05e-05
22,84.9321,0.80412,0.35717,0.00277,0.83264,0.74592,0.84199,0.53634,1.37474,1.16245,0.01644,4.27565e-05,4.27565e-05,4.27565e-05
23,91.5457,0.77954,0.35094,0.00267,0.84411,0.73726,0.84514,0.54049,1.37862,1.14568,0.01651,3.52037e-05,3.52037e-05,3.52037e-05
24,98.1986,0.78733,0.35124,0.00268,0.83941,0.75086,0.85029,0.54839,1.36833,1.12672,0.01655,2.80275e-05,2.80275e-05,2.80275e-05
25,105.007,0.77098,0.34093,0.00261,0.82758,0.75816,0.85016,0.5477,1.37326,1.13675,0.01659,2.14046e-05,2.14046e-05,2.14046e-05
26,111.684,0.77234,0.34126,0.00265,0.8443,0.74941,0.85365,0.55343,1.36369,1.12607,0.01651,1.54982e-05,1.54982e-05,1.54982e-05
27,118.444,0.75884,0.33852,0.0026,0.84022,0.75136,0.85276,0.55089,1.36389,1.13059,0.01647,1.04537e-05,1.04537e-05,1.04537e-05
28,125.239,0.76854,0.34566,0.00258,0.83534,0.7541,0.85116,0.5467,1.37515,1.12966,0.01664,6.39518e-06,6.39518e-06,6.39518e-06
29,131.844,0.76674,0.3452,0.00257,0.83493,0.75492,0.85107,0.54475,1.37888,1.13197,0.01671,3.4227e-06,3.4227e-06,3.4227e-06
30,138.51,0.76423,0.33936,0.00261,0.82803,0.76096,0.85018,0.54511,1.37614,1.13368,0.01664,1.60943e-06,1.60943e-06,1.60943e-06
