epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.27386,1.48123,2.68112,0.00733,0,0,0,0,1.2325,4.20194,0.00997,0.00019661,0.00019661,0.0805356
2,9.54075,1.44942,1.87202,0.00728,0.15327,0.64029,0.3085,0.18607,1.3477,3.04858,0.01063,0.000357346,0.000357346,0.0606963
3,13.0769,1.41728,1.57793,0.00715,0.41354,0.2543,0.29588,0.17314,1.45168,2.55096,0.01136,0.000478481,0.000478481,0.0408175
4,16.3503,1.39038,1.42788,0.00698,0.35118,0.30966,0.2979,0.17561,1.42681,2.35494,0.01126,0.000560017,0.000560017,0.020899
5,19.4505,1.37366,1.34458,0.00692,0.35168,0.3196,0.30004,0.17267,1.45497,2.36121,0.01141,0.000601953,0.000601953,0.000940936
6,22.59,1.36762,1.29656,0.0068,0.39546,0.38104,0.35618,0.2197,1.39864,2.15638,0.01113,0.000505,0.000505,0.000505
7,25.7317,1.35246,1.23839,0.00677,0.41766,0.38673,0.36757,0.22207,1.40894,2.20114,0.0111,0.000406,0.000406,0.000406
8,28.8367,1.36227,1.22041,0.00666,0.42912,0.40482,0.39622,0.24726,1.39284,2.10496,0.01109,0.000307,0.000307,0.000307
9,31.9024,1.34253,1.20363,0.00663,0.43311,0.40194,0.39229,0.24273,1.38193,2.0841,0.0109,0.000208,0.000208,0.000208
10,35.0988,1.34159,1.18774,0.00662,0.42125,0.3985,0.38897,0.24076,1.38752,2.09875,0.01094,0.000109,0.000109,0.000109
