epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.0433,1.47745,2.23829,0.00779,0.30772,0.31635,0.29134,0.16118,1.65014,2.01518,0.00733,0.000191667,0.000191667,0.081025
2,15.0791,1.34306,1.27028,0.00735,0.58258,0.56313,0.55908,0.35809,1.28763,1.54048,0.00529,0.000352892,0.000352892,0.0611862
3,17.816,1.30696,1.08733,0.00683,0.65815,0.57734,0.63043,0.40385,1.27536,1.31604,0.00519,0.000474517,0.000474517,0.0413079
4,20.5069,1.25198,1.00484,0.00655,0.65912,0.54752,0.63676,0.41614,1.24672,1.33901,0.00511,0.000556542,0.000556542,0.0213899
5,23.1712,1.23088,0.95673,0.00634,0.73322,0.56783,0.67567,0.42474,1.24158,1.20176,0.00502,0.000598967,0.000598967,0.0014323
6,25.8178,1.19561,0.918,0.00619,0.71348,0.54967,0.66893,0.44377,1.18727,1.19426,0.00478,0.000505,0.000505,0.000505
7,28.4657,1.16692,0.87829,0.00634,0.73117,0.54923,0.66859,0.44196,1.17683,1.21358,0.00477,0.000406,0.000406,0.000406
8,31.0564,1.19119,0.89387,0.0065,0.7565,0.55993,0.68055,0.43531,1.21922,1.18815,0.00488,0.000307,0.000307,0.000307
9,33.8006,1.1373,0.85387,0.00575,0.77138,0.57682,0.70917,0.46385,1.21689,1.16703,0.0049,0.000208,0.000208,0.000208
10,36.4566,1.13056,0.83551,0.00579,0.76496,0.56998,0.70259,0.46581,1.18453,1.13889,0.00478,0.000109,0.000109,0.000109
