epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.24782,1.49738,3.2602,0.00703,0.03207,0.46128,0.09997,0.0563,1.28832,3.58592,0.00694,0.000191667,0.000191667,0.081025
2,5.18658,1.47539,2.4686,0.00696,0.09325,0.4289,0.11226,0.07075,1.31392,3.6859,0.00704,0.000352892,0.000352892,0.0611862
3,6.84989,1.46279,2.07919,0.00684,0.08285,0.52294,0.12723,0.07449,1.29144,3.56567,0.00702,0.000474517,0.000474517,0.0413079
4,8.50954,1.42996,1.88453,0.0068,0.05637,0.71407,0.1697,0.10285,1.28779,3.11097,0.00707,0.000556542,0.000556542,0.0213899
5,10.1552,1.41776,1.75884,0.00671,0.32966,0.14205,0.22224,0.13505,1.33398,2.58908,0.0073,0.000598967,0.000598967,0.0014323
6,11.79,1.39615,1.67017,0.00656,0.32684,0.23868,0.26748,0.16172,1.34066,2.35028,0.00729,0.000505,0.000505,0.000505
7,13.468,1.35201,1.64683,0.00668,0.34713,0.27313,0.29107,0.17787,1.34274,2.26328,0.00725,0.000406,0.000406,0.000406
8,15.1519,1.38615,1.60938,0.00692,0.35693,0.30705,0.3116,0.19059,1.3472,2.18499,0.00726,0.000307,0.000307,0.000307
9,16.7965,1.37842,1.55509,0.00641,0.36787,0.32321,0.32104,0.19478,1.35882,2.13448,0.00726,0.000208,0.000208,0.000208
10,18.6221,1.35198,1.50174,0.00623,0.35861,0.33749,0.31849,0.19364,1.35563,2.11036,0.00723,0.000109,0.000109,0.000109
