epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.84888,1.57001,2.60189,0.00688,0.79137,0.09257,0.44256,0.24905,1.37354,4.04072,0.01706,0.000195652,0.000195652,0.0806304
2,10.7472,1.38797,1.62001,0.00611,0.64232,0.34126,0.46328,0.23345,1.44135,2.72434,0.01648,0.000356483,0.000356483,0.0607913
3,14.3544,1.3204,1.42075,0.00579,0.6344,0.52388,0.61768,0.36181,1.40834,1.68128,0.01834,0.000477713,0.000477713,0.0409125
4,17.9224,1.27113,1.26543,0.00532,0.70071,0.62129,0.70987,0.42161,1.366,1.39605,0.01685,0.000559343,0.000559343,0.0209941
5,21.4091,1.22827,1.15071,0.00515,0.73362,0.65244,0.74005,0.42978,1.42783,1.38451,0.01786,0.000601374,0.000601374,0.00103616
6,24.8667,1.20399,1.09525,0.00499,0.77184,0.67187,0.76956,0.45538,1.4315,1.31551,0.01859,0.000505,0.000505,0.000505
7,28.3595,1.1882,1.03426,0.00506,0.77856,0.6863,0.78005,0.46196,1.42238,1.24708,0.0186,0.000406,0.000406,0.000406
8,31.8315,1.17154,1.00282,0.00489,0.78157,0.67473,0.77599,0.45209,1.46808,1.29545,0.01921,0.000307,0.000307,0.000307
9,35.4644,1.15601,0.96072,0.00481,0.7947,0.7012,0.79733,0.48116,1.41215,1.17455,0.01885,0.000208,0.000208,0.000208
10,38.8915,1.13522,0.93493,0.00475,0.79888,0.69346,0.79794,0.4793,1.42963,1.18065,0.01935,0.000109,0.000109,0.000109
11,4.52329,1.43753,1.44906,0.00561,0.77966,0.66968,0.76946,0.45249,1.45217,1.27218,0.01945,0.0001,0.0001,0.0001
12,9.26741,1.32171,1.18006,0.00505,0.77118,0.65023,0.75965,0.43485,1.50422,1.351,0.02027,9.93906e-05,9.93906e-05,9.93906e-05
13,13.4295,1.29262,1.14045,0.0048,0.77304,0.67557,0.77678,0.47087,1.3965,1.27954,0.01857,9.75773e-05,9.75773e-05,9.75773e-05
14,17.6516,1.26547,1.09976,0.00467,0.77603,0.68651,0.78037,0.48108,1.36164,1.25988,0.01821,9.46048e-05,9.46048e-05,9.46048e-05
15,21.8491,1.23613,1.06725,0.00467,0.80829,0.7004,0.801,0.48588,1.41,1.12658,0.01928,9.05463e-05,9.05463e-05,9.05463e-05
16,26.0262,1.24205,1.06578,0.00462,0.81074,0.70391,0.80639,0.49338,1.38967,1.12938,0.0189,8.55018e-05,8.55018e-05,8.55018e-05
17,30.221,1.20719,1.05063,0.00458,0.8052,0.70441,0.80569,0.4861,1.39682,1.18327,0.01873,7.95954e-05,7.95954e-05,7.95954e-05
18,34.5589,1.2143,1.02949,0.00454,0.81027,0.69365,0.80281,0.48439,1.38608,1.20491,0.01843,7.29725e-05,7.29725e-05,7.29725e-05
19,38.632,1.19522,1.01633,0.00442,0.80625,0.71828,0.81221,0.49118,1.38967,1.13371,0.01877,6.57963e-05,6.57963e-05,6.57963e-05
20,42.6983,1.18383,0.99715,0.00437,0.81991,0.70208,0.80819,0.48597,1.39746,1.149,0.01902,5.82435e-05,5.82435e-05,5.82435e-05
21,48.0024,1.17028,1.04674,0.00491,0.80969,0.69009,0.79162,0.45679,1.47545,1.27237,0.01993,5.05e-05,5.05e-05,5.05e-05
22,51.9157,1.14488,0.9436,0.0048,0.81569,0.70488,0.80611,0.48887,1.39056,1.19916,0.01907,4.27565e-05,4.27565e-05,4.27565e-05
23,56.0892,1.11963,0.91397,0.00465,0.81325,0.70861,0.80451,0.48415,1.41116,1.17154,0.01938,3.52037e-05,3.52037e-05,3.52037e-05
24,60.0502,1.10583,0.88771,0.0046,0.82228,0.70545,0.81266,0.4841,1.42465,1.12729,0.01957,2.80275e-05,2.80275e-05,2.80275e-05
25,63.9844,1.1089,0.88727,0.00452,0.81579,0.71891,0.81777,0.48761,1.42203,1.10719,0.01948,2.14046e-05,2.14046e-05,2.14046e-05
26,67.9517,1.11225,0.87932,0.00454,0.80809,0.72354,0.81932,0.4889,1.42576,1.09935,0.01956,1.54982e-05,1.54982e-05,1.54982e-05
27,71.9073,1.108,0.89931,0.00462,0.80368,0.72263,0.81556,0.48673,1.42356,1.11558,0.01947,1.04537e-05,1.04537e-05,1.04537e-05
28,75.8399,1.08673,0.88128,0.00444,0.80947,0.7145,0.81328,0.48627,1.42444,1.12858,0.0196,6.39518e-06,6.39518e-06,6.39518e-06
29,79.893,1.08713,0.8841,0.00452,0.81185,0.71281,0.81375,0.48648,1.42512,1.13501,0.01956,3.4227e-06,3.4227e-06,3.4227e-06
30,83.801,1.08612,0.87033,0.00449,0.80907,0.7206,0.81553,0.48763,1.41202,1.14053,0.01927,1.60943e-06,1.60943e-06,1.60943e-06
