epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.76718,1.46489,2.46306,0.00694,0.1388,0.64436,0.30051,0.16291,1.63102,2.71083,0.00932,0.000191667,0.000191667,0.081025
2,8.4313,1.18176,1.20558,0.00566,0.64039,0.47187,0.58798,0.31159,1.64562,1.6024,0.00887,0.000352892,0.000352892,0.0611862
3,11.7828,1.16276,0.8585,0.00539,0.70761,0.63118,0.73099,0.37133,1.60828,1.23126,0.00884,0.000474517,0.000474517,0.0413079
4,15.1082,1.12039,0.73983,0.0052,0.63546,0.68388,0.73503,0.39436,1.48092,1.16742,0.00792,0.000556542,0.000556542,0.0213899
5,18.3852,1.04562,0.66245,0.00491,0.72675,0.76356,0.84362,0.47388,1.42716,0.98775,0.00759,0.000598967,0.000598967,0.0014323
6,21.6399,1.02491,0.60841,0.00511,0.78067,0.76044,0.85922,0.47901,1.40742,0.97217,0.00739,0.000505,0.000505,0.000505
7,24.9277,0.9438,0.57553,0.00466,0.79943,0.80623,0.87921,0.49903,1.37324,0.85145,0.0072,0.000406,0.000406,0.000406
8,28.3528,0.93364,0.52347,0.0043,0.79829,0.78779,0.87534,0.49075,1.40153,0.87607,0.0074,0.000307,0.000307,0.000307
9,31.5409,0.90903,0.49813,0.00397,0.83065,0.78254,0.89327,0.5027,1.39969,0.83238,0.00741,0.000208,0.000208,0.000208
10,34.7895,0.88149,0.51707,0.00449,0.81629,0.78979,0.89573,0.50039,1.40416,0.83916,0.00743,0.000109,0.000109,0.000109
11,4.39217,1.26825,0.82184,0.00527,0.71788,0.74542,0.82891,0.38131,1.722,1.11006,0.00937,0.0001,0.0001,0.0001
12,8.96411,1.14695,0.68687,0.0047,0.79013,0.75295,0.85832,0.48145,1.38072,0.94531,0.00722,9.93906e-05,9.93906e-05,9.93906e-05
13,14.2501,1.02732,0.64605,0.00426,0.73193,0.7024,0.8398,0.48368,1.35485,1.04529,0.00708,9.75773e-05,9.75773e-05,9.75773e-05
14,18.868,1.01167,0.59609,0.00411,0.75562,0.73606,0.85664,0.48367,1.35923,1.018,0.00704,9.46048e-05,9.46048e-05,9.46048e-05
15,23.3656,0.98636,0.60327,0.004,0.78121,0.75951,0.87222,0.49584,1.37559,0.92871,0.00712,9.05463e-05,9.05463e-05,9.05463e-05
16,27.9891,0.93506,0.54733,0.00366,0.75623,0.72377,0.86502,0.49448,1.34956,0.97269,0.00701,8.55018e-05,8.55018e-05,8.55018e-05
17,32.4509,0.9511,0.59479,0.00388,0.77902,0.70101,0.85287,0.49185,1.3372,0.99285,0.00693,7.95954e-05,7.95954e-05,7.95954e-05
18,37.0902,0.89361,0.55275,0.00373,0.77381,0.7615,0.86962,0.4972,1.36049,0.91462,0.00704,7.29725e-05,7.29725e-05,7.29725e-05
19,41.6854,0.8849,0.52054,0.00347,0.77652,0.77188,0.87732,0.50477,1.35948,0.88794,0.00704,6.57963e-05,6.57963e-05,6.57963e-05
20,46.2791,0.86193,0.49765,0.00349,0.80485,0.75779,0.87759,0.50996,1.36692,0.89636,0.00709,5.82435e-05,5.82435e-05,5.82435e-05
21,52.0652,0.81051,0.46759,0.00353,0.81526,0.7573,0.87255,0.50884,1.36493,0.89389,0.00706,5.05e-05,5.05e-05,5.05e-05
22,56.4609,0.77175,0.43253,0.00332,0.77955,0.7678,0.86761,0.49734,1.37389,0.88612,0.00714,4.27565e-05,4.27565e-05,4.27565e-05
23,60.792,0.76485,0.43455,0.00344,0.78303,0.76174,0.86658,0.49347,1.38642,0.89165,0.00719,3.52037e-05,3.52037e-05,3.52037e-05
24,65.3414,0.74898,0.41908,0.00353,0.78311,0.77011,0.86853,0.49588,1.38716,0.86568,0.00717,2.80275e-05,2.80275e-05,2.80275e-05
25,69.6974,0.75091,0.42274,0.00332,0.78059,0.77182,0.87082,0.49951,1.38506,0.86537,0.00716,2.14046e-05,2.14046e-05,2.14046e-05
26,74.0619,0.73656,0.42191,0.00323,0.78232,0.77349,0.87134,0.49935,1.38083,0.87728,0.00716,1.54982e-05,1.54982e-05,1.54982e-05
27,78.4126,0.74461,0.40659,0.00307,0.77516,0.77746,0.8706,0.49985,1.38163,0.87717,0.00717,1.04537e-05,1.04537e-05,1.04537e-05
28,82.7819,0.74334,0.40118,0.00332,0.77094,0.77758,0.87084,0.5003,1.37895,0.87456,0.00715,6.39518e-06,6.39518e-06,6.39518e-06
29,87.2942,0.72205,0.39625,0.00313,0.75319,0.78508,0.86927,0.49872,1.38004,0.89397,0.00715,3.4227e-06,3.4227e-06,3.4227e-06
30,91.6408,0.72343,0.3878,0.0033,0.76091,0.77886,0.87159,0.49854,1.38144,0.88392,0.00716,1.60943e-06,1.60943e-06,1.60943e-06
