epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.31554,1.67069,2.09907,0.00581,0.48857,0.48345,0.46485,0.28382,1.30347,1.92257,0.01355,0.0001,0.0001,0.0001
2,8.94939,1.4941,1.51381,0.00506,0.51105,0.50307,0.50776,0.31579,1.28409,1.90037,0.01338,9.93906e-05,9.93906e-05,9.93906e-05
3,13.2917,1.46425,1.38824,0.00481,0.5949,0.49572,0.55204,0.34885,1.2806,1.87477,0.01334,9.75773e-05,9.75773e-05,9.75773e-05
4,17.0368,1.42095,1.33513,0.00462,0.62815,0.51338,0.58131,0.36689,1.28919,1.86809,0.01335,9.46048e-05,9.46048e-05,9.46048e-05
5,20.751,1.37381,1.26374,0.00441,0.62513,0.52208,0.58418,0.36518,1.29347,1.86775,0.01336,9.05463e-05,9.05463e-05,9.05463e-05
6,24.4573,1.36277,1.26673,0.00439,0.62439,0.54247,0.60473,0.37903,1.27912,1.78576,0.01313,8.55018e-05,8.55018e-05,8.55018e-05
7,28.1245,1.33312,1.23251,0.00435,0.63158,0.54737,0.60751,0.37617,1.29419,1.76078,0.01337,7.95954e-05,7.95954e-05,7.95954e-05
8,31.9862,1.32909,1.21222,0.00433,0.63297,0.54669,0.61014,0.37986,1.26649,1.7607,0.01307,7.29725e-05,7.29725e-05,7.29725e-05
9,35.7054,1.31238,1.18863,0.00418,0.63207,0.54657,0.60866,0.37407,1.29489,1.7718,0.01326,6.57963e-05,6.57963e-05,6.57963e-05
10,39.4107,1.30166,1.17042,0.00428,0.63918,0.54632,0.61499,0.38457,1.27476,1.76253,0.01314,5.82435e-05,5.82435e-05,5.82435e-05
11,44.3202,1.26301,1.25335,0.00463,0.63491,0.54544,0.6137,0.38016,1.29826,1.72054,0.0134,5.05e-05,5.05e-05,5.05e-05
12,47.9325,1.2491,1.18234,0.00455,0.61871,0.53529,0.59947,0.3684,1.33388,1.73583,0.01383,4.27565e-05,4.27565e-05,4.27565e-05
13,51.4638,1.2246,1.11842,0.00446,0.63197,0.52963,0.59829,0.36831,1.32762,1.75778,0.01375,3.52037e-05,3.52037e-05,3.52037e-05
14,55.2427,1.23283,1.11628,0.00448,0.63835,0.54482,0.60709,0.37351,1.31668,1.75281,0.01365,2.80275e-05,2.80275e-05,2.80275e-05
15,58.7746,1.22018,1.09873,0.00437,0.63486,0.55539,0.61002,0.37511,1.31687,1.73875,0.01369,2.14046e-05,2.14046e-05,2.14046e-05
16,62.286,1.21459,1.08285,0.00441,0.65348,0.55309,0.61591,0.37843,1.30939,1.72445,0.01361,1.54982e-05,1.54982e-05,1.54982e-05
17,65.7965,1.19901,1.07477,0.00437,0.66317,0.55397,0.62004,0.38203,1.30936,1.71815,0.01363,1.04537e-05,1.04537e-05,1.04537e-05
18,69.2648,1.22037,1.07906,0.00437,0.65987,0.55962,0.62253,0.38364,1.31019,1.704,0.0137,6.39518e-06,6.39518e-06,6.39518e-06
19,72.9013,1.21873,1.09753,0.00436,0.656,0.55889,0.62251,0.38304,1.30927,1.70113,0.0137,3.4227e-06,3.4227e-06,3.4227e-06
20,76.3441,1.21112,1.07847,0.0044,0.65469,0.5596,0.62187,0.38278,1.30892,1.70375,0.01366,1.60943e-06,1.60943e-06,1.60943e-06
