epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.72028,1.70461,2.42537,0.0061,0.47984,0.44967,0.41577,0.25965,1.36275,1.81019,0.01149,0.0001,0.0001,0.0001
2,5.04583,1.55177,1.77666,0.00522,0.53077,0.43835,0.45072,0.29221,1.35455,1.7726,0.01147,9.93906e-05,9.93906e-05,9.93906e-05
3,7.89879,1.47332,1.57459,0.00497,0.48129,0.47472,0.47464,0.304,1.35239,1.73607,0.01142,9.75773e-05,9.75773e-05,9.75773e-05
4,10.2166,1.4807,1.50759,0.00495,0.55832,0.44871,0.49184,0.31671,1.353,1.70078,0.0113,9.46048e-05,9.46048e-05,9.46048e-05
5,12.4925,1.45863,1.48632,0.00505,0.582,0.47596,0.52451,0.33781,1.34497,1.65564,0.01122,9.05463e-05,9.05463e-05,9.05463e-05
6,14.8114,1.39218,1.36133,0.00456,0.61252,0.47661,0.54434,0.34646,1.35598,1.65867,0.0113,8.55018e-05,8.55018e-05,8.55018e-05
7,17.0735,1.39519,1.40472,0.00466,0.58617,0.50256,0.54954,0.34845,1.36263,1.62151,0.01133,7.95954e-05,7.95954e-05,7.95954e-05
8,19.396,1.36597,1.34826,0.00457,0.61619,0.50289,0.56071,0.35445,1.34962,1.61331,0.01123,7.29725e-05,7.29725e-05,7.29725e-05
9,21.8665,1.35935,1.33206,0.00438,0.62824,0.51526,0.57394,0.36079,1.35827,1.57855,0.01128,6.57963e-05,6.57963e-05,6.57963e-05
10,24.205,1.3243,1.27733,0.00436,0.62603,0.51566,0.57549,0.36067,1.3499,1.59846,0.01117,5.82435e-05,5.82435e-05,5.82435e-05
11,27.5733,1.33431,1.41038,0.0049,0.63641,0.49997,0.5708,0.35951,1.34436,1.52048,0.01115,5.05e-05,5.05e-05,5.05e-05
12,29.8216,1.29293,1.38959,0.00465,0.60313,0.49864,0.56252,0.3504,1.34784,1.55403,0.01112,4.27565e-05,4.27565e-05,4.27565e-05
13,32.0574,1.25705,1.30787,0.00469,0.59108,0.49292,0.54798,0.34004,1.36356,1.57626,0.0112,3.52037e-05,3.52037e-05,3.52037e-05
14,34.3197,1.24872,1.25081,0.00471,0.58455,0.49905,0.55414,0.34288,1.36139,1.57396,0.01118,2.80275e-05,2.80275e-05,2.80275e-05
15,36.7172,1.25273,1.30405,0.00461,0.58655,0.50647,0.55643,0.34485,1.35747,1.55691,0.01117,2.14046e-05,2.14046e-05,2.14046e-05
16,38.9418,1.27922,1.27353,0.00476,0.58224,0.5085,0.55321,0.34422,1.35105,1.55414,0.01113,1.54982e-05,1.54982e-05,1.54982e-05
17,41.2139,1.25137,1.29105,0.00443,0.58002,0.51578,0.55722,0.346,1.35113,1.54071,0.01113,1.04537e-05,1.04537e-05,1.04537e-05
18,43.464,1.21744,1.2691,0.00461,0.57965,0.50765,0.55077,0.34227,1.3473,1.54674,0.0111,6.39518e-06,6.39518e-06,6.39518e-06
19,45.7223,1.22274,1.2248,0.00445,0.58843,0.50863,0.5563,0.3476,1.34292,1.53609,0.01104,3.4227e-06,3.4227e-06,3.4227e-06
20,47.9289,1.22639,1.23058,0.00466,0.59501,0.50485,0.5549,0.34564,1.34309,1.54465,0.01103,1.60943e-06,1.60943e-06,1.60943e-06
