epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.6126,1.39132,1.80536,0.00778,0.67269,0.44918,0.61379,0.37653,1.32873,1.56037,0.0069,0.000195833,0.000195833,0.0806125
2,16.5474,1.27763,1.02268,0.00698,0.66406,0.66374,0.7531,0.44155,1.34493,1.15904,0.00698,0.000356646,0.000356646,0.0607733
3,21.4077,1.20036,0.8953,0.00661,0.72328,0.72986,0.80835,0.47413,1.31859,1.02814,0.00696,0.000477858,0.000477858,0.0408945
4,26.1881,1.15592,0.82928,0.00631,0.73104,0.72628,0.81349,0.4611,1.35647,0.99572,0.00713,0.000559471,0.000559471,0.0209761
5,30.9167,1.11589,0.79292,0.00602,0.73437,0.69351,0.80453,0.46861,1.27704,1.0129,0.00667,0.000601483,0.000601483,0.00101815
6,35.5706,1.10534,0.75529,0.00607,0.72446,0.71222,0.80245,0.47086,1.27196,1.01525,0.00671,0.000505,0.000505,0.000505
7,40.4155,1.09126,0.73808,0.00594,0.74912,0.74378,0.82401,0.47273,1.32064,0.9635,0.00688,0.000406,0.000406,0.000406
8,45.1416,1.08326,0.71363,0.00592,0.72496,0.73987,0.82724,0.484,1.28472,0.96537,0.00673,0.000307,0.000307,0.000307
9,49.8374,1.03899,0.68399,0.0056,0.73299,0.74107,0.83595,0.50032,1.2814,0.94447,0.00668,0.000208,0.000208,0.000208
10,54.5296,1.03561,0.68584,0.00559,0.74571,0.72821,0.82433,0.4848,1.27522,0.94,0.00664,0.000109,0.000109,0.000109
