epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.36617,1.48784,2.22304,0.0075,0.7454,0.66211,0.74526,0.49879,1.20576,0.94535,0.00503,0.0001,0.0001,0.0001
2,9.93912,1.24019,1.0315,0.00583,0.74688,0.66815,0.75206,0.49545,1.21022,0.93966,0.00496,9.93906e-05,9.93906e-05,9.93906e-05
3,15.1032,1.13536,0.90253,0.0053,0.75286,0.6508,0.76571,0.51098,1.16787,0.97886,0.00482,9.75773e-05,9.75773e-05,9.75773e-05
4,19.6927,1.09401,0.81919,0.0049,0.72354,0.68256,0.78454,0.51794,1.18866,0.93981,0.00486,9.46048e-05,9.46048e-05,9.46048e-05
5,24.3333,1.08506,0.88126,0.00494,0.71196,0.64435,0.76077,0.49407,1.22943,1.02189,0.00504,9.05463e-05,9.05463e-05,9.05463e-05
6,28.8053,1.04667,0.75253,0.00459,0.72153,0.64948,0.73727,0.4888,1.18983,1.13843,0.00486,8.55018e-05,8.55018e-05,8.55018e-05
7,33.276,1.0146,0.76438,0.0046,0.71925,0.63959,0.73549,0.47609,1.21603,1.15584,0.00494,7.95954e-05,7.95954e-05,7.95954e-05
8,37.9146,1.00285,0.72921,0.0044,0.72644,0.65476,0.75893,0.49543,1.2077,1.10484,0.00491,7.29725e-05,7.29725e-05,7.29725e-05
9,42.4161,0.97749,0.6836,0.00416,0.71553,0.70529,0.77448,0.50452,1.20533,1.05765,0.00488,6.57963e-05,6.57963e-05,6.57963e-05
10,46.8827,0.95039,0.66698,0.00429,0.73118,0.67809,0.76528,0.49701,1.23698,1.09255,0.00504,5.82435e-05,5.82435e-05,5.82435e-05
11,52.5328,0.95366,0.64318,0.00456,0.72705,0.6785,0.76074,0.49494,1.25832,1.10043,0.00521,5.05e-05,5.05e-05,5.05e-05
12,56.9209,0.90958,0.5786,0.0043,0.6974,0.68179,0.75864,0.50059,1.24224,1.07752,0.00516,4.27565e-05,4.27565e-05,4.27565e-05
13,61.475,0.88624,0.55006,0.00435,0.69624,0.69017,0.76473,0.50505,1.23797,1.02606,0.00515,3.52037e-05,3.52037e-05,3.52037e-05
14,65.8118,0.85148,0.55518,0.00429,0.70404,0.68765,0.76349,0.4991,1.25229,1.07603,0.00521,2.80275e-05,2.80275e-05,2.80275e-05
15,70.1486,0.86684,0.56167,0.00412,0.69428,0.70435,0.76086,0.49679,1.24097,1.09869,0.00514,2.14046e-05,2.14046e-05,2.14046e-05
16,74.4762,0.8496,0.55234,0.0041,0.70078,0.70232,0.76489,0.49922,1.23854,1.08705,0.0051,1.54982e-05,1.54982e-05,1.54982e-05
17,78.8416,0.83631,0.52293,0.00398,0.70216,0.70002,0.76691,0.50243,1.23385,1.08166,0.00508,1.04537e-05,1.04537e-05,1.04537e-05
18,83.2015,0.83631,0.52292,0.00409,0.70607,0.70915,0.77335,0.50725,1.23225,1.07129,0.00507,6.39518e-06,6.39518e-06,6.39518e-06
19,87.7401,0.82662,0.55586,0.00404,0.72065,0.71066,0.78134,0.51296,1.22778,1.03722,0.00506,3.4227e-06,3.4227e-06,3.4227e-06
20,92.093,0.87153,0.6156,0.00588,0.71492,0.71026,0.77954,0.51157,1.22732,1.05399,0.00505,1.60943e-06,1.60943e-06,1.60943e-06
