epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.53229,1.4082,1.42603,0.00544,0.77716,0.66553,0.77128,0.45977,1.41522,1.33795,0.01814,0.0001,0.0001,0.0001
2,9.44582,1.31851,1.1734,0.00505,0.75858,0.65138,0.75766,0.44134,1.43893,1.43135,0.01817,9.93906e-05,9.93906e-05,9.93906e-05
3,13.5993,1.28692,1.14321,0.00477,0.77482,0.67515,0.77533,0.47141,1.36445,1.34752,0.01693,9.75773e-05,9.75773e-05,9.75773e-05
4,17.8325,1.2584,1.10546,0.00466,0.77969,0.66253,0.77346,0.47623,1.34374,1.32997,0.01735,9.46048e-05,9.46048e-05,9.46048e-05
5,22.023,1.22865,1.07411,0.00465,0.80028,0.69045,0.79576,0.49153,1.37969,1.15279,0.01875,9.05463e-05,9.05463e-05,9.05463e-05
6,26.2413,1.2359,1.07633,0.00458,0.7993,0.68651,0.79587,0.49123,1.37133,1.18645,0.01823,8.55018e-05,8.55018e-05,8.55018e-05
7,30.3995,1.20766,1.05506,0.00459,0.79953,0.68904,0.79808,0.48334,1.38133,1.21456,0.018,7.95954e-05,7.95954e-05,7.95954e-05
8,34.7341,1.21219,1.0303,0.00452,0.80163,0.69121,0.79882,0.48507,1.37185,1.22474,0.01794,7.29725e-05,7.29725e-05,7.29725e-05
9,38.9016,1.19569,1.0144,0.00443,0.81277,0.69412,0.80578,0.49182,1.38824,1.1485,0.01859,6.57963e-05,6.57963e-05,6.57963e-05
10,43.1158,1.18484,0.99996,0.00437,0.80878,0.69853,0.80412,0.48544,1.38797,1.1731,0.01843,5.82435e-05,5.82435e-05,5.82435e-05
11,48.5912,1.16498,1.05616,0.0049,0.80206,0.69072,0.79,0.45214,1.45931,1.28515,0.01888,5.05e-05,5.05e-05,5.05e-05
12,52.6601,1.15255,0.94669,0.00485,0.81599,0.70066,0.80724,0.49186,1.34579,1.2117,0.01745,4.27565e-05,4.27565e-05,4.27565e-05
13,56.6942,1.12593,0.92097,0.00469,0.81915,0.70082,0.80675,0.48252,1.39292,1.1952,0.01827,3.52037e-05,3.52037e-05,3.52037e-05
14,60.8846,1.10335,0.90487,0.0046,0.82016,0.69619,0.8109,0.4889,1.39143,1.13877,0.01867,2.80275e-05,2.80275e-05,2.80275e-05
15,64.8214,1.10855,0.89565,0.00453,0.80978,0.70461,0.81333,0.4882,1.41111,1.11986,0.01903,2.14046e-05,2.14046e-05,2.14046e-05
16,68.7573,1.10851,0.90327,0.00455,0.81438,0.70247,0.8173,0.4918,1.40421,1.0956,0.01891,1.54982e-05,1.54982e-05,1.54982e-05
17,72.7295,1.10936,0.90515,0.00462,0.81145,0.70461,0.81689,0.49272,1.39534,1.10566,0.0187,1.04537e-05,1.04537e-05,1.04537e-05
18,76.6972,1.08783,0.89156,0.00444,0.81486,0.69956,0.8157,0.49233,1.3967,1.11722,0.0187,6.39518e-06,6.39518e-06,6.39518e-06
19,80.6706,1.08645,0.89681,0.00452,0.81571,0.70124,0.8154,0.49014,1.40209,1.12389,0.01875,3.4227e-06,3.4227e-06,3.4227e-06
20,84.7582,1.08607,0.88406,0.00448,0.81487,0.70166,0.81611,0.49137,1.39574,1.1284,0.01867,1.60943e-06,1.60943e-06,1.60943e-06
