epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.9273,1.35001,1.80791,0.00736,0.42889,0.27993,0.34745,0.20279,1.51577,2.08291,0.00827,0.000195556,0.000195556,0.08064
2,13.9629,1.12352,0.89873,0.00621,0.63584,0.56518,0.61489,0.35572,1.42342,1.2817,0.00757,0.000356396,0.000356396,0.0608008
3,19.8711,1.07606,0.70215,0.00584,0.7828,0.71593,0.8112,0.4888,1.3612,0.90463,0.00703,0.000477636,0.000477636,0.0409221
4,25.6959,1.01986,0.60486,0.00555,0.74206,0.70171,0.79212,0.46852,1.43668,0.97206,0.00776,0.000559276,0.000559276,0.0210037
5,31.3969,0.98491,0.55216,0.00528,0.80115,0.71805,0.83545,0.50648,1.38827,0.88829,0.00733,0.000601316,0.000601316,0.00104576
6,37.3138,0.94726,0.51938,0.00503,0.74622,0.74266,0.81638,0.5081,1.3769,0.88489,0.00731,0.000505,0.000505,0.000505
7,43.0551,0.91025,0.50062,0.00496,0.77379,0.75144,0.82568,0.50934,1.38718,0.86243,0.0073,0.000406,0.000406,0.000406
8,48.824,0.8643,0.46475,0.00464,0.78645,0.76485,0.85478,0.51218,1.42111,0.81904,0.00741,0.000307,0.000307,0.000307
9,54.5716,0.84621,0.43681,0.00436,0.83063,0.75676,0.86367,0.52287,1.42219,0.79393,0.00752,0.000208,0.000208,0.000208
10,60.3142,0.82,0.42258,0.00421,0.8232,0.75176,0.86273,0.54382,1.3122,0.78588,0.00674,0.000109,0.000109,0.000109
11,7.86305,1.17183,0.70924,0.00565,0.78576,0.73559,0.83307,0.49466,1.45376,0.90271,0.00753,0.0001,0.0001,0.0001
12,16.6764,0.95818,0.54712,0.00441,0.81327,0.70869,0.81751,0.49496,1.40821,0.86128,0.00724,9.93906e-05,9.93906e-05,9.93906e-05
13,24.7459,0.93258,0.52788,0.00417,0.83846,0.72753,0.84443,0.5173,1.38171,0.82386,0.0071,9.75773e-05,9.75773e-05,9.75773e-05
14,32.8515,0.88083,0.49757,0.00399,0.83948,0.75249,0.85916,0.5319,1.35689,0.78189,0.00708,9.46048e-05,9.46048e-05,9.46048e-05
15,40.983,0.85278,0.47939,0.00385,0.82703,0.73361,0.84748,0.52091,1.36814,0.80421,0.00717,9.05463e-05,9.05463e-05,9.05463e-05
16,48.9535,0.83245,0.46959,0.00378,0.82801,0.73938,0.83647,0.50643,1.40293,0.81538,0.00737,8.55018e-05,8.55018e-05,8.55018e-05
17,57.0849,0.81747,0.44996,0.00378,0.80237,0.74209,0.82776,0.50299,1.37972,0.82369,0.00723,7.95954e-05,7.95954e-05,7.95954e-05
18,65.0752,0.80267,0.44876,0.00378,0.83099,0.73513,0.84575,0.51212,1.42038,0.82443,0.00743,7.29725e-05,7.29725e-05,7.29725e-05
19,73.0636,0.7881,0.42637,0.00344,0.82856,0.74325,0.85226,0.52083,1.38556,0.80547,0.00723,6.57963e-05,6.57963e-05,6.57963e-05
20,81.0095,0.7753,0.42044,0.00344,0.81774,0.75735,0.85352,0.5214,1.41979,0.81605,0.00748,5.82435e-05,5.82435e-05,5.82435e-05
21,90.2164,0.72702,0.36253,0.00366,0.82938,0.7513,0.8546,0.51633,1.41739,0.84717,0.00739,5.05e-05,5.05e-05,5.05e-05
22,98.2353,0.69486,0.34639,0.0034,0.83331,0.75406,0.86204,0.52733,1.4079,0.83389,0.00736,4.27565e-05,4.27565e-05,4.27565e-05
23,106.061,0.69927,0.34274,0.00339,0.82466,0.7604,0.85776,0.52307,1.41648,0.83001,0.00746,3.52037e-05,3.52037e-05,3.52037e-05
24,113.827,0.68207,0.33308,0.00334,0.82277,0.75701,0.86003,0.52658,1.40135,0.82211,0.00734,2.80275e-05,2.80275e-05,2.80275e-05
25,121.578,0.67819,0.33033,0.0033,0.8369,0.75627,0.86448,0.52614,1.40696,0.82009,0.00736,2.14046e-05,2.14046e-05,2.14046e-05
26,129.366,0.68361,0.33909,0.00338,0.8255,0.76005,0.86311,0.52575,1.40321,0.83274,0.00737,1.54982e-05,1.54982e-05,1.54982e-05
27,137.231,0.66966,0.32725,0.00328,0.82877,0.75452,0.86133,0.52714,1.39287,0.83957,0.00729,1.04537e-05,1.04537e-05,1.04537e-05
28,145.004,0.66689,0.32337,0.00321,0.82662,0.74262,0.85975,0.52779,1.38351,0.85719,0.00726,6.39518e-06,6.39518e-06,6.39518e-06
29,152.775,0.65898,0.32195,0.00324,0.82083,0.74726,0.85902,0.5264,1.39341,0.85502,0.00731,3.4227e-06,3.4227e-06,3.4227e-06
30,160.549,0.65428,0.31621,0.00319,0.82251,0.7476,0.86135,0.5284,1.38694,0.85222,0.00729,1.60943e-06,1.60943e-06,1.60943e-06
