epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.9702,1.4773,2.97312,0.00804,0.04936,0.2528,0.11718,0.07199,1.23406,3.90057,0.00736,0.000195833,0.000195833,0.0806125
2,14.2965,1.44579,2.02774,0.00794,0.12254,0.62912,0.36315,0.20544,1.37771,3.16822,0.00848,0.000356646,0.000356646,0.0607733
3,17.3648,1.40405,1.70904,0.00778,0.51496,0.33797,0.41291,0.24372,1.41894,2.1832,0.0088,0.000477858,0.000477858,0.0408945
4,20.4543,1.38139,1.55851,0.00758,0.49586,0.41928,0.45283,0.26844,1.39356,1.89743,0.00864,0.000559471,0.000559471,0.0209761
5,23.434,1.35678,1.43695,0.00747,0.50297,0.43751,0.47711,0.28417,1.38571,1.81477,0.0086,0.000601483,0.000601483,0.00101815
6,26.4086,1.33765,1.3846,0.00726,0.51972,0.47717,0.50991,0.29745,1.40538,1.62617,0.00873,0.000505,0.000505,0.000505
7,29.418,1.323,1.31378,0.00729,0.54998,0.4846,0.53229,0.31171,1.40305,1.61,0.0087,0.000406,0.000406,0.000406
8,32.405,1.32494,1.26986,0.00725,0.53724,0.49311,0.53675,0.31566,1.3911,1.55901,0.00858,0.000307,0.000307,0.000307
9,35.349,1.33802,1.25258,0.0072,0.55203,0.49017,0.54548,0.31824,1.3979,1.5547,0.0087,0.000208,0.000208,0.000208
10,38.4352,1.30323,1.23557,0.00721,0.55974,0.49797,0.55087,0.32084,1.40523,1.52144,0.00871,0.000109,0.000109,0.000109
