epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.9642,1.49137,2.52554,0.00862,0.35399,0.09679,0.22219,0.08874,1.84816,4.13251,0.00842,0.000195918,0.000195918,0.0806041
2,16.6954,1.34543,1.58095,0.00791,0.88133,0.17773,0.39617,0.19141,1.62532,2.45719,0.00735,0.000356722,0.000356722,0.0607649
3,20.3785,1.25184,1.38823,0.00734,0.52517,0.43583,0.48342,0.27168,1.43468,1.76198,0.0063,0.000477927,0.000477927,0.0408861
4,23.8419,1.22488,1.22857,0.00689,0.5329,0.47629,0.50464,0.28669,1.43268,1.67516,0.00632,0.000559531,0.000559531,0.0209677
5,27.3164,1.1721,1.14838,0.00652,0.54442,0.48624,0.4858,0.2736,1.43269,1.66453,0.00632,0.000601535,0.000601535,0.0010097
6,30.8305,1.17002,1.06872,0.00665,0.57516,0.47134,0.50504,0.28052,1.42617,1.71023,0.00625,0.000505,0.000505,0.000505
7,34.2854,1.12343,1.01821,0.00638,0.58972,0.52252,0.52973,0.30186,1.40899,1.66355,0.00613,0.000406,0.000406,0.000406
8,38.0945,1.10659,0.95822,0.00618,0.57558,0.51851,0.53712,0.30772,1.39681,1.57509,0.00609,0.000307,0.000307,0.000307
9,41.6641,1.09065,0.94397,0.00602,0.59092,0.51758,0.5224,0.29361,1.43007,1.56966,0.00629,0.000208,0.000208,0.000208
10,45.2684,1.07609,0.92226,0.00613,0.59534,0.51285,0.535,0.30737,1.40654,1.55952,0.00613,0.000109,0.000109,0.000109
11,5.05277,1.31699,1.39842,0.00681,0.59236,0.49083,0.51563,0.28826,1.42781,1.58881,0.00632,0.0001,0.0001,0.0001
12,9.86534,1.24025,1.15778,0.00614,0.57217,0.53192,0.54508,0.31459,1.39752,1.60022,0.00614,9.93906e-05,9.93906e-05,9.93906e-05
13,14.1674,1.20542,1.11366,0.00593,0.59188,0.54254,0.55708,0.32556,1.38604,1.53992,0.00604,9.75773e-05,9.75773e-05,9.75773e-05
14,18.6163,1.17477,1.08499,0.00584,0.6034,0.57497,0.58545,0.34271,1.38368,1.49772,0.00602,9.46048e-05,9.46048e-05,9.46048e-05
15,23.0186,1.1558,1.06026,0.00575,0.60149,0.58188,0.58191,0.33362,1.4085,1.49193,0.00617,9.05463e-05,9.05463e-05,9.05463e-05
16,27.2957,1.15768,1.05252,0.00565,0.61406,0.57284,0.58426,0.33677,1.39269,1.46805,0.00605,8.55018e-05,8.55018e-05,8.55018e-05
17,31.589,1.1295,1.03515,0.00567,0.61308,0.58062,0.58479,0.33342,1.39824,1.49256,0.00607,7.95954e-05,7.95954e-05,7.95954e-05
18,36.0067,1.12533,1.0137,0.00554,0.60301,0.57903,0.5714,0.32504,1.41179,1.49198,0.00614,7.29725e-05,7.29725e-05,7.29725e-05
19,40.2644,1.11912,1.0013,0.00547,0.60857,0.5956,0.58332,0.33177,1.42033,1.4626,0.0062,6.57963e-05,6.57963e-05,6.57963e-05
20,44.5521,1.10537,0.99905,0.00542,0.60151,0.58601,0.57511,0.32881,1.39991,1.47107,0.00607,5.82435e-05,5.82435e-05,5.82435e-05
21,49.7783,1.10442,1.01938,0.00623,0.61886,0.6216,0.58629,0.32478,1.4421,1.48091,0.00621,5.05e-05,5.05e-05,5.05e-05
22,53.8775,1.07999,0.94752,0.0058,0.61407,0.62573,0.58532,0.33014,1.46138,1.48874,0.00631,4.27565e-05,4.27565e-05,4.27565e-05
23,57.9317,1.04117,0.91211,0.0059,0.59851,0.63715,0.58603,0.33234,1.43845,1.51015,0.00623,3.52037e-05,3.52037e-05,3.52037e-05
24,62.1757,1.03492,0.89074,0.00565,0.60765,0.62829,0.58658,0.32971,1.43678,1.50901,0.00621,2.80275e-05,2.80275e-05,2.80275e-05
25,66.2464,1.03898,0.88833,0.00558,0.60667,0.62486,0.59067,0.3321,1.44177,1.49064,0.00622,2.14046e-05,2.14046e-05,2.14046e-05
26,70.3792,1.04298,0.89436,0.00562,0.61041,0.62574,0.5924,0.3315,1.43933,1.48117,0.00622,1.54982e-05,1.54982e-05,1.54982e-05
27,74.4124,1.03804,0.88473,0.00556,0.61373,0.62559,0.59331,0.33025,1.43846,1.48635,0.00621,1.04537e-05,1.04537e-05,1.04537e-05
28,78.4488,1.02594,0.86404,0.00566,0.60845,0.62857,0.59124,0.33052,1.43497,1.47922,0.0062,6.39518e-06,6.39518e-06,6.39518e-06
29,82.4627,1.02018,0.86677,0.00553,0.60769,0.61993,0.59357,0.33312,1.43186,1.46349,0.00619,3.4227e-06,3.4227e-06,3.4227e-06
30,86.6995,1.02528,0.86651,0.00551,0.61097,0.61997,0.59195,0.33127,1.4338,1.46996,0.0062,1.60943e-06,1.60943e-06,1.60943e-06
