epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.52992,1.35268,1.61959,0.0075,0.58742,0.57148,0.61372,0.33143,1.5871,1.51125,0.0082,0.00019661,0.00019661,0.0805356
2,12.9577,1.24872,0.97419,0.00672,0.63418,0.58861,0.6592,0.38332,1.38006,1.47831,0.00719,0.000357346,0.000357346,0.0606963
3,18.2747,1.22029,0.86607,0.00657,0.65015,0.64734,0.70733,0.39842,1.33462,1.38729,0.00666,0.000478481,0.000478481,0.0408175
4,23.4736,1.18304,0.79963,0.00629,0.7631,0.65553,0.78258,0.41366,1.46281,1.40904,0.00755,0.000560017,0.000560017,0.020899
5,28.5883,1.17216,0.76634,0.00622,0.69597,0.60942,0.71799,0.40563,1.37179,1.48083,0.00729,0.000601953,0.000601953,0.000940936
6,33.6834,1.1415,0.72636,0.00606,0.64846,0.58997,0.68623,0.38983,1.35352,1.39777,0.00714,0.000505,0.000505,0.000505
7,38.9566,1.11062,0.7042,0.00585,0.7068,0.62837,0.73438,0.42234,1.34202,1.37576,0.00678,0.000406,0.000406,0.000406
8,44.0897,1.09798,0.68562,0.00565,0.62591,0.58753,0.67704,0.38082,1.29688,1.45841,0.00652,0.000307,0.000307,0.000307
9,49.1418,1.08082,0.66809,0.00558,0.64541,0.5868,0.67131,0.35403,1.36143,1.52697,0.00704,0.000208,0.000208,0.000208
10,54.2392,1.06483,0.65069,0.00549,0.66493,0.61233,0.70231,0.40064,1.31228,1.41333,0.00665,0.000109,0.000109,0.000109
