epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.00252,1.49986,2.41738,0.0081,0.0,0.0,0.0,0.0,1.87893,4.62383,0.01144,0.00019661,0.00019661,0.0805356
2,10.0661,1.32421,1.52455,0.00709,0.26111,0.80379,0.54814,0.28214,1.46213,2.99781,0.00817,0.000357346,0.000357346,0.0606963
3,13.9832,1.30279,1.26402,0.0069,0.59715,0.4504,0.5221,0.26581,1.58346,2.16838,0.00895,0.000478481,0.000478481,0.0408175
4,17.8752,1.24725,1.12443,0.00652,0.60956,0.51422,0.58627,0.31376,1.49865,1.85275,0.00816,0.000560017,0.000560017,0.020899
5,21.7566,1.20727,1.02562,0.00628,0.6335,0.52991,0.60781,0.32877,1.49559,1.87112,0.00821,0.000601953,0.000601953,0.000940936
6,25.5133,1.1779,0.95977,0.00608,0.64775,0.53319,0.62361,0.31893,1.57715,1.77606,0.00882,0.000505,0.000505,0.000505
7,29.3544,1.15129,0.9033,0.00592,0.62604,0.58855,0.63742,0.33432,1.56914,1.70052,0.00867,0.000406,0.000406,0.000406
8,33.1315,1.1476,0.86402,0.0057,0.6623,0.57434,0.64933,0.33547,1.57248,1.82179,0.0087,0.000307,0.000307,0.000307
9,36.8536,1.12047,0.85102,0.00562,0.6628,0.58496,0.6572,0.34632,1.54247,1.73864,0.00857,0.000208,0.000208,0.000208
10,40.577,1.10661,0.82168,0.00552,0.67835,0.57732,0.66335,0.34677,1.56895,1.7666,0.00876,0.000109,0.000109,0.000109
11,5.07748,1.3435,1.24644,0.00626,0.71534,0.47107,0.63217,0.33845,1.54511,2.23134,0.00878,0.0001,0.0001,0.0001
12,9.89227,1.26773,1.0416,0.00577,0.66512,0.60102,0.66688,0.36578,1.50109,1.68855,0.0083,9.93906e-05,9.93906e-05,9.93906e-05
13,15.3317,1.2179,0.97974,0.00543,0.62721,0.6363,0.66365,0.36424,1.48044,1.51874,0.00811,9.75773e-05,9.75773e-05,9.75773e-05
14,20.0429,1.20599,0.96595,0.0053,0.65562,0.60576,0.67098,0.36869,1.49,1.64767,0.0082,9.46048e-05,9.46048e-05,9.46048e-05
15,24.7546,1.19759,0.93969,0.00532,0.64908,0.63822,0.68406,0.37352,1.50303,1.46245,0.00829,9.05463e-05,9.05463e-05,9.05463e-05
16,29.4551,1.16799,0.93249,0.00522,0.64116,0.63603,0.68057,0.37162,1.5049,1.52297,0.00834,8.55018e-05,8.55018e-05,8.55018e-05
17,34.0178,1.16775,0.9243,0.00515,0.65222,0.63129,0.68255,0.36997,1.52779,1.47773,0.00846,7.95954e-05,7.95954e-05,7.95954e-05
18,38.6481,1.14504,0.89552,0.00517,0.66001,0.63603,0.68726,0.36956,1.54337,1.44717,0.00866,7.29725e-05,7.29725e-05,7.29725e-05
19,43.5309,1.15267,0.89008,0.00514,0.66487,0.62874,0.68805,0.36621,1.56426,1.47226,0.00889,6.57963e-05,6.57963e-05,6.57963e-05
20,48.2654,1.13295,0.88224,0.00516,0.66061,0.63177,0.68055,0.35888,1.59687,1.51064,0.00918,5.82435e-05,5.82435e-05,5.82435e-05
21,54.0943,1.11705,0.89717,0.00568,0.661,0.62647,0.68028,0.3534,1.57799,1.45016,0.00886,5.05e-05,5.05e-05,5.05e-05
22,58.6285,1.09163,0.8316,0.0054,0.65391,0.61259,0.67091,0.34504,1.6025,1.55558,0.00908,4.27565e-05,4.27565e-05,4.27565e-05
23,63.1703,1.07051,0.79264,0.00531,0.65799,0.60357,0.6634,0.33969,1.62179,1.58789,0.00925,3.52037e-05,3.52037e-05,3.52037e-05
24,67.8318,1.05206,0.78485,0.00522,0.64963,0.61128,0.65958,0.3455,1.59672,1.58363,0.00907,2.80275e-05,2.80275e-05,2.80275e-05
25,72.2474,1.06851,0.79169,0.00522,0.66034,0.60613,0.66592,0.34649,1.59967,1.51712,0.00909,2.14046e-05,2.14046e-05,2.14046e-05
26,76.6809,1.04399,0.76787,0.00517,0.66185,0.60284,0.66933,0.34866,1.59956,1.52367,0.00907,1.54982e-05,1.54982e-05,1.54982e-05
27,81.2149,1.04487,0.76943,0.00517,0.65787,0.60868,0.67035,0.34739,1.60608,1.52179,0.00913,1.04537e-05,1.04537e-05,1.04537e-05
28,85.6608,1.0384,0.75586,0.00513,0.65711,0.6105,0.6699,0.34851,1.60942,1.52172,0.00916,6.39518e-06,6.39518e-06,6.39518e-06
29,90.0752,1.04019,0.75536,0.00516,0.66043,0.60929,0.67138,0.3502,1.59996,1.53319,0.00908,3.4227e-06,3.4227e-06,3.4227e-06
30,94.5982,1.03882,0.75768,0.00509,0.66162,0.6054,0.67097,0.34898,1.6012,1.52886,0.00908,1.60943e-06,1.60943e-06,1.60943e-06
