epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.39812,1.62448,3.20452,0.00739,0.03414,0.52664,0.25224,0.09362,2.04411,3.69724,0.01586,0.000191667,0.000191667,0.081025
2,5.60724,1.47237,2.0652,0.00664,0.46402,0.15637,0.29377,0.13987,1.53033,3.84353,0.01062,0.000352892,0.000352892,0.0611862
3,7.61086,1.37801,1.7072,0.00609,0.20547,0.70577,0.42233,0.22406,1.51797,3.32195,0.01,0.000474517,0.000474517,0.0413079
4,9.55303,1.34703,1.59609,0.00606,0.10291,0.84949,0.46123,0.25131,1.43126,2.68618,0.0089,0.000556542,0.000556542,0.0213899
5,11.546,1.26333,1.48614,0.00557,0.71747,0.29853,0.52524,0.30464,1.41903,2.09096,0.00919,0.000598967,0.000598967,0.0014323
6,13.4785,1.2191,1.35529,0.00521,0.58533,0.45427,0.53874,0.30186,1.46523,1.86835,0.0092,0.000505,0.000505,0.000505
7,15.4212,1.19607,1.2679,0.0054,0.55947,0.52736,0.56679,0.32622,1.46587,1.72047,0.00955,0.000406,0.000406,0.000406
8,17.3666,1.18971,1.23647,0.00516,0.60193,0.55232,0.58821,0.33902,1.48906,1.66165,0.00976,0.000307,0.000307,0.000307
9,19.4152,1.19771,1.19484,0.00498,0.61271,0.54208,0.60063,0.34148,1.48331,1.60862,0.00957,0.000208,0.000208,0.000208
10,21.3128,1.15952,1.16173,0.00498,0.62453,0.55187,0.60964,0.34618,1.47019,1.57674,0.00944,0.000109,0.000109,0.000109
11,2.64107,1.45023,1.90698,0.00601,0.60473,0.56408,0.61094,0.35487,1.44875,1.52636,0.00943,0.0001,0.0001,0.0001
12,4.88343,1.37311,1.49995,0.00536,0.61314,0.56144,0.60786,0.33896,1.47006,1.57809,0.00939,9.93906e-05,9.93906e-05,9.93906e-05
13,7.66908,1.3453,1.43023,0.00532,0.61129,0.56026,0.60868,0.35494,1.42378,1.5358,0.00921,9.75773e-05,9.75773e-05,9.75773e-05
14,9.93951,1.31484,1.32687,0.00511,0.63247,0.51853,0.57578,0.33574,1.44639,1.66939,0.00951,9.46048e-05,9.46048e-05,9.46048e-05
15,12.2633,1.30426,1.34178,0.00519,0.62635,0.5435,0.59908,0.35539,1.42822,1.56027,0.00929,9.05463e-05,9.05463e-05,9.05463e-05
16,14.5727,1.25187,1.22644,0.00486,0.65804,0.52463,0.5948,0.35107,1.42158,1.62064,0.00917,8.55018e-05,8.55018e-05,8.55018e-05
17,16.8712,1.29338,1.31105,0.00569,0.64898,0.52601,0.59292,0.35149,1.42074,1.6078,0.00917,7.95954e-05,7.95954e-05,7.95954e-05
18,19.1595,1.24287,1.27085,0.00499,0.63053,0.53164,0.58698,0.3462,1.42602,1.63689,0.00921,7.29725e-05,7.29725e-05,7.29725e-05
19,21.6083,1.24662,1.23462,0.00464,0.61057,0.53441,0.58789,0.34248,1.43414,1.64417,0.00927,6.57963e-05,6.57963e-05,6.57963e-05
20,23.9993,1.21515,1.24742,0.0052,0.60393,0.56681,0.60649,0.35988,1.4082,1.53976,0.00911,5.82435e-05,5.82435e-05,5.82435e-05
21,27.4235,1.24639,1.34107,0.00524,0.61647,0.6063,0.64476,0.38323,1.38753,1.34923,0.00889,5.05e-05,5.05e-05,5.05e-05
22,29.7228,1.1595,1.27119,0.00502,0.61604,0.61525,0.64607,0.37792,1.39204,1.351,0.00893,4.27565e-05,4.27565e-05,4.27565e-05
23,32.0197,1.14859,1.23757,0.0051,0.62186,0.62388,0.65272,0.38345,1.38915,1.33517,0.00892,3.52037e-05,3.52037e-05,3.52037e-05
24,34.2979,1.14389,1.16681,0.00493,0.61266,0.62585,0.65234,0.38475,1.38717,1.32788,0.00891,2.80275e-05,2.80275e-05,2.80275e-05
25,36.7562,1.16031,1.1742,0.00491,0.61815,0.61686,0.65019,0.38128,1.39481,1.32978,0.00896,2.14046e-05,2.14046e-05,2.14046e-05
26,39.0531,1.17034,1.15714,0.00497,0.61506,0.61659,0.64645,0.378,1.40347,1.33554,0.00902,1.54982e-05,1.54982e-05,1.54982e-05
27,41.3423,1.15642,1.17358,0.00478,0.61517,0.61973,0.64807,0.37647,1.40664,1.33688,0.00903,1.04537e-05,1.04537e-05,1.04537e-05
28,43.6421,1.10497,1.13109,0.00481,0.61609,0.61384,0.64854,0.37715,1.40581,1.33998,0.00902,6.39518e-06,6.39518e-06,6.39518e-06
29,45.8827,1.12742,1.0943,0.00473,0.60797,0.61771,0.64543,0.37633,1.40535,1.35945,0.009,3.4227e-06,3.4227e-06,3.4227e-06
30,48.0999,1.1162,1.08583,0.00495,0.62132,0.61311,0.64809,0.37862,1.40367,1.34018,0.00899,1.60943e-06,1.60943e-06,1.60943e-06
